@relation '2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered'

@attribute Instance_number numeric
@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute -0.799IsEthnicMinority-0.449IsSoftwareDev+0.284Age-0.28Income numeric
@attribute 0.625Income-0.613Age-0.448IsSoftwareDev-0.185IsEthnicMinority numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
426,-0.869731,-1.50462,-0.263693,-0.195502,0,cluster10
427,0.665576,2.021478,-0.655411,-0.922799,1,cluster12
428,-0.541871,1.312785,-1.480532,0.86871,0,cluster0
429,-0.502238,-1.278664,0.002241,-0.773216,1,cluster11
430,2.597977,-0.400735,-0.624704,3.602685,1,cluster6
431,-1.276201,1.569271,-0.990504,-0.216387,1,cluster0
432,-0.332659,-1.210705,0.072575,-0.924954,1,cluster11
433,-0.518336,-1.228914,0.076645,-0.936584,1,cluster11
434,-1.465957,1.504466,-1.052991,-0.082148,1,cluster0
435,0.38275,0.228935,0.645707,0.785,0,cluster9
436,1.674549,0.499343,0.824731,0.411304,1,cluster6
437,-0.17428,0.174307,0.657918,0.750111,1,cluster9
438,-1.470036,1.45787,-1.119548,0.06372,1,cluster0
439,0.391347,0.794391,1.460083,-1.000418,0,cluster7
440,-0.733102,-1.43151,-0.180544,-0.375818,1,cluster10
441,1.620698,-1.327107,-0.414556,0.171552,1,cluster2
442,-0.659578,-1.206836,0.131578,-1.059082,1,cluster5
443,-0.493138,1.635801,-1.022481,-0.134868,1,cluster0
444,2.529781,-0.288376,0.935465,-2.775163,1,cluster6
445,-1.1038,-0.009146,-1.908925,-1.15635,1,cluster8
446,-0.684054,-1.48641,-0.267763,-0.183873,1,cluster10
447,0.726206,0.647582,1.193562,-0.411186,1,cluster7
448,0.071929,0.183054,0.630305,0.81424,1,cluster9
449,0.046853,-1.081094,0.197547,-1.193431,1,cluster5
450,0.988075,0.134315,0.410282,1.309993,1,cluster9
451,-0.239023,-0.004506,0.410525,1.291584,1,cluster9
452,-1.191314,0.238816,0.917178,0.166858,0,cluster4
453,-0.546891,-1.555084,-0.389252,0.084494,1,cluster2
454,-0.376055,0.205847,0.736393,0.575113,0,cluster1
455,0.310199,0.334743,0.81021,0.423264,1,cluster1
456,-0.348976,-1.397087,-0.193652,-0.341481,1,cluster10
457,-0.777002,-1.613581,-0.436044,0.183733,1,cluster2
458,-1.172394,-1.457309,-0.145981,-0.457999,1,cluster10
459,-0.724409,-1.480102,-0.252068,-0.218872,1,cluster10
460,-0.002099,-1.640242,-0.601134,0.556988,1,cluster2
461,0.801799,-0.868469,0.380936,-1.584517,0,cluster5
462,-1.113791,-1.372003,-0.032486,-0.705986,1,cluster11
463,0.062732,-1.366976,-0.217488,-0.283222,1,cluster10
464,-0.179714,-0.200826,-2.336466,-0.205492,0,cluster8
465,-0.590166,1.462034,-1.257319,0.378606,1,cluster0
466,-0.376055,0.205847,0.736393,0.575113,1,cluster1
467,-1.494195,0.049994,0.694259,0.651203,1,cluster9
468,1.945453,1.023797,1.53709,-1.146618,0,cluster7
469,-0.369154,-1.393933,-0.185805,-0.358981,0,cluster10
470,0.124644,1.9171,-0.717604,-0.79432,0,cluster12
471,1.656657,-0.251709,-2.709955,0.640147,1,cluster6
472,-1.172491,-0.092875,-2.018496,-0.917113,1,cluster8
473,1.929355,1.073546,1.611495,-1.309986,1,cluster6
474,-0.295345,0.193231,0.705003,0.645112,1,cluster1
475,-0.578966,0.144982,-1.772328,-1.448197,0,cluster8
476,0.939181,-0.70101,0.600078,-2.062991,1,cluster6
477,0.062732,-1.366976,-0.217488,-0.283222,1,cluster10
478,-1.042229,1.438231,-1.217788,0.285347,1,cluster0
479,2.033445,0.159843,0.276288,1.619009,1,cluster6
480,-0.493041,0.271367,0.850034,0.324246,0,cluster1
481,0.22927,0.111226,0.500968,1.100106,1,cluster9
482,0.164877,0.310225,0.798586,0.446634,1,cluster1
483,0.411208,1.919539,-0.760912,-0.695192,0,cluster12
484,-1.026131,1.388482,-1.292192,0.448715,1,cluster0
485,-0.807722,0.415022,1.108708,-0.247487,1,cluster4
486,1.400003,0.400558,0.727078,0.621412,1,cluster6
487,-1.11886,1.497443,-1.119841,0.06948,0,cluster0
488,-1.631456,1.483102,-1.056768,-0.076278,0,cluster0
489,1.919063,-1.657146,-0.939456,1.326758,1,cluster3
490,-0.502238,-1.278664,0.002241,-0.773216,1,cluster11
491,0.531332,-0.920658,0.34984,-1.520277,1,cluster5
492,-1.079665,-1.566271,-0.318332,-0.078764,1,cluster2
493,0.027495,0.142767,0.579443,0.925109,1,cluster9
494,0.419245,0.412164,0.904086,0.219027,1,cluster4
495,0.107167,-1.326689,-0.166626,-0.394091,1,cluster10
496,-0.542593,-1.272356,0.017936,-0.808215,1,cluster11
497,2.062439,0.958277,1.423449,-0.895751,1,cluster7
498,-1.11208,-1.702904,-0.510154,0.341341,1,cluster2
499,0.681674,1.971728,-0.729815,-0.759431,1,cluster12
500,-0.343859,0.106347,0.587584,0.901849,1,cluster9
501,1.735081,0.489881,0.801189,0.463803,1,cluster6
502,-0.581909,0.190791,0.748311,0.545983,1,cluster1
503,-0.348757,-1.160955,0.146979,-1.088322,1,cluster5
504,-0.764643,0.126773,-1.768258,-1.459827,1,cluster8
505,-0.731311,0.119678,0.670129,0.715222,1,cluster9
506,-0.727012,0.402406,1.077318,-0.177488,1,cluster4
507,-0.121687,0.307786,0.841893,0.347506,1,cluster1
508,-0.513854,-0.148596,-2.206512,-0.495289,0,cluster8
509,-0.795703,0.318677,0.967747,0.061749,1,cluster4
510,0.088246,0.369437,0.896532,0.230767,0,cluster4
511,-0.854306,0.233371,0.854252,0.309736,1,cluster1
512,0.538834,-1.535864,-0.538941,0.428509,1,cluster2
513,-0.829157,-1.274795,0.061244,-0.907344,1,cluster11
514,-0.384214,0.112656,0.603279,0.86685,0,cluster9
515,3.869817,0.108959,-0.097201,2.464648,1,cluster6
516,-0.587027,-1.312643,-0.032926,-0.697347,1,cluster11
517,2.103232,1.424234,2.089017,-2.354433,0,cluster6
518,-1.720325,1.402527,-1.158491,0.145459,0,cluster0
519,1.468913,0.72042,1.17728,-0.364667,0,cluster7
520,-0.069094,0.441265,1.025869,-0.0551,1,cluster4
521,-0.082249,0.445205,-1.420366,-2.212648,0,cluster6
522,-0.626169,0.33941,0.969954,0.059379,1,cluster4
523,-1.063347,-1.379888,-0.052104,-0.662237,0,cluster11
524,3.553659,-1.676489,-1.23447,1.997399,1,cluster3
525,-0.054132,0.29911,-1.635731,-1.740044,1,cluster6
526,-0.953263,0.154372,0.756452,0.522724,1,cluster1
527,-0.815347,1.497233,-1.169741,0.183308,1,cluster0
528,-0.026234,-0.083117,-2.191728,-0.520599,1,cluster8
529,-0.715091,1.670495,-0.936159,-0.327366,1,cluster12
530,-0.743427,1.580458,-1.061425,-0.053129,1,cluster0
531,0.461886,-0.34835,-2.654142,0.500369,0,cluster6
532,-0.833236,-1.321391,-0.005313,-0.761476,1,cluster11
533,-0.844534,1.360096,-1.362819,0.606213,1,cluster0
534,-0.590068,0.0976,0.615197,0.83772,0,cluster9
535,-0.448923,1.439956,-1.312251,0.501104,1,cluster0
536,-1.009814,1.574864,-1.025965,-0.134758,1,cluster0
537,-1.127959,-1.417022,-0.095119,-0.568868,1,cluster10
538,-0.787545,0.411868,1.10086,-0.229987,1,cluster4
539,-0.324939,-1.589778,-0.475575,0.276992,1,cluster2
540,-1.574905,0.06261,0.725649,0.581204,1,cluster1
541,0.325259,-1.171846,0.021126,-0.802566,1,cluster11
542,0.660118,-1.318656,-0.245395,-0.213333,1,cluster10
543,2.47349,0.279991,0.377718,1.403032,1,cluster6
544,-0.807722,0.415022,1.108708,-0.247487,1,cluster4
545,-0.476943,0.221617,0.77563,0.487614,1,cluster1
546,0.15568,-1.239805,-0.049208,-0.650827,1,cluster11
547,0.475917,0.592239,1.154619,-0.329447,0,cluster7
548,-1.909983,-0.026713,0.651538,0.738812,0,cluster9
549,0.717731,1.682692,-1.152698,0.168278,0,cluster0
550,3.368859,-0.750169,0.132126,-1.001595,1,cluster6
551,0.07462,-1.605001,-0.562828,0.474119,1,cluster2
552,-0.528425,-1.227337,0.080569,-0.945334,1,cluster11
553,-0.864395,0.234948,0.858175,0.300987,0,cluster1
554,0.705931,2.01517,-0.671106,-0.8878,1,cluster12
555,-0.476724,0.457749,1.116262,-0.259227,1,cluster4
556,1.661492,-0.861151,0.251012,-1.287131,1,cluster5
557,2.207322,0.51053,0.75381,0.574562,1,cluster6
558,-0.759371,0.218531,0.817329,0.392073,1,cluster1
559,0.221549,0.4903,1.049118,-0.101839,1,cluster4
560,1.172699,1.191822,1.905775,-1.966227,1,cluster6
561,0.059091,-0.941307,0.397218,-1.631036,1,cluster5
562,2.25882,-0.536653,-0.765372,3.906162,1,cluster6
563,-0.353056,-1.443683,-0.260209,-0.195613,1,cluster10
564,-0.460844,0.171867,0.701226,0.650982,1,cluster1
565,1.588502,-1.227608,-0.265747,-0.155184,1,cluster10
566,0.423008,1.587062,-1.242504,0.360886,1,cluster0
567,-1.255926,0.201683,0.874164,0.260227,0,cluster1
568,1.100163,-1.198507,-0.143965,-0.429311,0,cluster10
569,-0.545512,1.738454,-0.865825,-0.479104,0,cluster12
570,-0.771447,0.362119,1.026456,-0.066619,1,cluster4
571,-0.109449,0.447573,1.041564,-0.090099,1,cluster4
572,-1.320537,0.164549,0.83115,0.353596,1,cluster1
573,2.675265,0.248451,0.299244,1.578029,1,cluster6
574,-0.890581,0.286274,0.936503,0.128869,0,cluster4
575,0.357455,-1.271345,-0.127683,-0.47583,1,cluster10
576,-0.351896,1.613723,-1.077414,-0.01237,1,cluster0
577,-0.817357,-1.607273,-0.420349,0.148733,1,cluster2
578,-0.130884,-1.242245,-0.0059,-0.749956,1,cluster11
579,0.096405,0.462628,1.029646,-0.06097,1,cluster4
580,-0.348757,-1.160955,0.146979,-1.088322,1,cluster5
581,-1.126702,0.27595,0.960193,0.073489,0,cluster4
582,-0.995865,1.383751,-1.303963,0.474965,1,cluster0
583,-1.093614,-1.375157,-0.040333,-0.688486,1,cluster11
584,-0.069094,0.441265,1.025869,-0.0551,0,cluster4
585,-0.553354,0.516961,1.214208,-0.475094,1,cluster7
586,-0.522634,-1.511642,-0.330543,-0.043874,1,cluster2
587,-0.381051,0.302979,-1.576728,-1.874172,1,cluster6
588,0.199677,-1.671782,-0.679609,0.731986,1,cluster3
589,-1.127959,-1.417022,-0.095119,-0.568868,1,cluster10
590,-1.199472,0.145625,0.784065,0.458595,0,cluster1
591,-0.764545,-1.237662,0.104258,-1.000713,1,cluster5
592,-0.585989,0.144196,0.681754,0.691852,1,cluster1
593,0.159541,-1.429342,-0.323283,-0.049855,1,cluster2
594,-0.008962,-1.403003,-0.257748,-0.195995,0,cluster10
595,0.415166,0.365568,0.837529,0.364895,1,cluster1
596,-0.820398,-0.19703,0.227774,1.6838,1,cluster6
597,0.07613,1.830217,-0.835022,-0.537583,1,cluster12
598,-1.207631,0.052433,0.650951,0.750331,1,cluster9
599,-0.065332,1.616162,-1.120722,0.086759,0,cluster0
600,-1.002815,-1.38935,-0.075647,-0.609737,1,cluster11
601,1.084065,-1.148758,-0.06956,-0.592679,1,cluster11
602,0.62102,0.380624,0.825612,0.394025,1,cluster1
603,-0.319602,0.149789,0.646294,0.773481,1,cluster9
604,-0.351896,1.613723,-1.077414,-0.01237,1,cluster0
605,0.176677,-0.022253,0.316993,1.502712,1,cluster9
606,1.040668,0.267794,0.594258,0.907388,1,cluster9
607,-1.272341,1.379734,-1.264579,0.384586,1,cluster0
608,-1.273281,-1.441539,-0.106743,-0.545498,0,cluster10
609,-1.591101,1.476794,-1.072463,-0.041279,1,cluster0
610,1.261145,-1.696004,-0.888007,1.20437,1,cluster3
611,0.753285,-0.955352,0.263517,-1.32778,1,cluster5
612,0.983177,-1.132988,-0.030323,-0.680178,1,cluster11
613,1.376404,1.065514,1.690263,-1.490743,0,cluster6
614,3.977606,-1.506591,-1.058636,1.618053,1,cluster3
615,1.343891,2.293315,-0.374076,-1.529752,1,cluster6
616,0.139582,-1.190056,0.025196,-0.814196,1,cluster11
617,-0.64254,1.564688,-1.100663,0.03437,1,cluster0
618,0.111246,-1.280093,-0.10007,-0.539959,1,cluster11
619,0.474441,-1.336865,-0.241324,-0.224963,1,cluster10
620,-0.151281,-1.475223,-0.338684,-0.020615,1,cluster2
621,-0.900889,0.051719,0.599796,0.86696,0,cluster9
622,2.553381,-0.953332,-0.02772,-0.663009,1,cluster6
623,0.241508,0.251013,0.700639,0.662502,1,cluster1
624,-1.074328,0.173296,0.803537,0.417725,1,cluster1
625,0.571687,-0.926966,0.334145,-1.485278,1,cluster5
626,-1.28028,1.522675,-1.057061,-0.070518,0,cluster0
627,0.952019,0.423351,0.833165,0.382285,1,cluster4
628,2.395602,-1.353769,-0.579646,0.544807,1,cluster3
629,-0.916987,0.101469,0.6742,0.703592,1,cluster9
630,0.132681,0.409724,0.947394,0.119898,1,cluster4
631,-1.12388,-1.370426,-0.028562,-0.714736,1,cluster11
632,0.253746,0.3908,0.900309,0.224897,1,cluster4
633,-0.945421,1.375866,-1.323582,0.518714,1,cluster0
634,0.423324,0.45876,0.970643,0.073159,0,cluster4
635,0.442245,-1.237366,-0.092516,-0.551699,1,cluster11
636,-0.618185,0.243695,0.830563,0.365116,0,cluster1
637,1.165813,0.295465,0.61373,0.866519,1,cluster9
638,4.132782,0.776354,0.822677,0.451622,1,cluster6
639,-0.034295,-1.540743,-0.452326,0.230252,1,cluster2
640,-0.188719,-1.044271,0.289167,-1.397741,1,cluster5
641,-1.391159,0.175588,0.858616,0.292347,1,cluster1
642,-0.069094,0.441265,1.025869,-0.0551,1,cluster4
643,0.451441,0.312665,0.755278,0.545763,1,cluster1
644,1.50111,0.62092,1.028472,-0.037931,1,cluster7
645,-0.18608,0.506784,1.139511,-0.305966,1,cluster7
646,-1.203552,0.099029,0.717508,0.604463,1,cluster1
647,2.343609,-0.502673,-0.730205,3.830292,1,cluster6
648,-0.529536,0.088138,0.591655,0.890219,0,cluster9
649,-1.639517,0.025477,0.682634,0.674572,1,cluster9
650,0.407348,2.109076,-0.486837,-1.296164,1,cluster12
651,0.407445,0.744642,1.385679,-0.83705,1,cluster7
652,1.858968,-1.175419,-0.234651,-0.219424,0,cluster10
653,-1.09586,-0.152087,-2.116443,-0.701246,0,cluster8
654,0.850093,-1.017718,0.157723,-1.094413,1,cluster5
655,-0.542909,-0.144054,-2.195211,-0.520488,0,cluster8
656,-0.190378,0.224056,0.732322,0.586743,1,cluster1
657,0.580787,1.987498,-0.690578,-0.84693,1,cluster12
658,0.185098,0.354298,0.858864,0.314766,1,cluster4
659,0.875388,0.482563,0.931112,0.166417,1,cluster4
660,0.947842,1.741189,-1.105907,0.069039,1,cluster0
661,-0.065015,0.48786,1.092426,-0.200968,1,cluster4
662,-0.977618,1.475365,-1.174773,0.191978,1,cluster0
663,-0.538255,-1.556434,-0.392611,0.091984,1,cluster2
664,1.642255,1.963277,-0.898976,-0.374546,1,cluster12
665,2.876504,1.10908,-2.33301,2.787595,1,cluster6
666,-0.137785,0.357535,0.916298,0.184138,0,cluster4
667,-0.772923,-1.566985,-0.369487,0.037865,1,cluster2
668,-0.630423,0.103908,0.630892,0.80272,0,cluster9
669,-1.087604,-1.42333,-0.110814,-0.533868,1,cluster10
670,2.054402,2.465652,-0.241549,-1.809969,1,cluster6
671,0.227915,-0.217311,-2.426859,-0.001365,1,cluster8
672,-0.481241,-0.061111,0.368442,1.380323,1,cluster9
673,-0.610027,0.336886,0.963676,0.073379,1,cluster4
674,-0.01479,0.243843,0.732176,0.589623,1,cluster1
675,-0.942282,-1.398812,-0.099189,-0.557238,1,cluster10
676,0.306022,1.652581,-1.128863,0.110019,1,cluster0
677,2.170828,0.327301,0.49543,1.140535,1,cluster6
678,-0.735609,-0.16305,0.262941,1.607931,1,cluster6
679,-0.369154,-1.393933,-0.185805,-0.358981,1,cluster10
680,0.334358,1.742619,-1.003596,-0.164218,0,cluster12
681,0.350018,1.220604,-1.759264,1.492832,1,cluster6
682,2.267255,-0.483507,0.696851,-2.255819,1,cluster6
683,0.500393,0.871813,1.553959,-1.204656,1,cluster7
684,-0.692213,-1.579601,-0.400877,0.107864,1,cluster2
685,0.431605,2.152518,-0.428128,-1.424533,1,cluster12
686,2.279776,1.769157,-1.283209,0.477183,1,cluster6
687,-0.965501,0.014585,0.556781,0.960329,1,cluster9
688,0.136443,1.584622,-1.199196,0.261757,0,cluster0
689,1.634194,0.505651,0.840426,0.376304,1,cluster6
690,-0.916987,0.101469,0.6742,0.703592,1,cluster9
691,0.438604,-0.811697,0.522191,-1.899513,1,cluster6
692,-1.086347,0.269642,0.944498,0.108489,1,cluster4
693,0.289404,-1.166241,0.035071,-0.833663,1,cluster11
694,-0.39749,-1.483971,-0.311071,-0.084744,0,cluster2
695,-0.62666,1.278806,-1.515698,0.944579,1,cluster0
696,-0.949184,0.200968,0.823009,0.376856,1,cluster1
697,-0.365294,-1.58347,-0.45988,0.241992,1,cluster2
698,-0.029996,-1.258015,-0.045137,-0.662457,1,cluster11
699,0.958482,-1.648694,-0.770295,0.941873,0,cluster3
700,-0.994875,-1.532291,-0.283165,-0.154633,1,cluster10
701,-1.805017,0.004113,0.678857,0.680443,1,cluster9
702,0.713968,0.507795,0.993892,0.026419,1,cluster4
703,-0.855685,0.139119,0.718501,0.607353,1,cluster1
704,0.708412,-1.467905,-0.468608,0.276771,1,cluster2
705,0.357455,-1.271345,-0.127683,-0.47583,1,cluster10
706,-0.094925,-0.166846,-2.301299,-0.281361,0,cluster8
707,0.56909,-0.081708,-2.286976,-0.303091,1,cluster8
708,-1.253104,-1.444693,-0.114591,-0.527998,1,cluster10
709,-0.853633,-1.554369,-0.338097,-0.032134,1,cluster2
710,0.08385,1.451143,-1.383172,0.664362,0,cluster0
711,1.641095,-1.094129,-0.081772,-0.557789,1,cluster6
712,-0.546672,-1.318951,-0.048621,-0.662347,0,cluster11
713,-0.219753,-1.32282,-0.107624,-0.528219,1,cluster10
714,0.039733,0.282554,0.779114,0.487504,1,cluster1
715,-0.762542,0.171793,0.750419,0.538729,1,cluster1
716,-0.153884,0.407285,0.990702,0.02077,1,cluster4
717,0.375249,0.844141,1.534487,-1.163786,0,cluster7
718,-0.969459,1.568556,-1.04166,-0.099758,0,cluster0
719,-0.713019,0.258519,0.867446,0.282867,1,cluster1
720,-1.127959,-1.417022,-0.095119,-0.568868,1,cluster10
721,-0.177921,0.599976,1.272624,-0.597703,1,cluster7
722,-1.172394,-1.457309,-0.145981,-0.457999,1,cluster10
723,-0.698895,0.256311,0.861952,0.295117,1,cluster1
724,-1.297538,-1.484981,-0.165452,-0.41713,1,cluster10
725,-0.81996,0.275235,0.909037,0.190118,1,cluster4
726,0.078158,0.371014,0.900456,0.222017,1,cluster4
727,-0.832198,0.135448,0.709367,0.627723,1,cluster1
728,1.564967,1.314091,-1.822924,1.650109,1,cluster6
729,0.726206,0.647582,1.193562,-0.411186,1,cluster7
730,0.487936,0.495893,1.013657,-0.02021,1,cluster4
731,-0.214514,1.781181,-0.858271,-0.490844,0,cluster12
732,-0.190378,0.224056,0.732322,0.586743,0,cluster1
733,1.387887,1.861338,-1.004477,-0.146939,1,cluster12
734,-0.461336,0.077477,0.56513,0.949369,1,cluster9
735,-0.569769,1.695013,-0.924535,-0.350735,1,cluster12
736,-0.0208,0.292016,0.802656,0.435005,0,cluster1
737,1.927659,-1.09169,-0.12508,-0.458661,1,cluster6
738,3.12651,-0.948453,-0.114336,-0.464751,1,cluster6
739,-1.574905,0.06261,0.725649,0.581204,1,cluster1
740,1.875066,-1.225169,-0.309055,-0.056056,1,cluster10
741,-1.474116,1.411274,-1.186104,0.209588,0,cluster0
742,0.544511,2.040402,-0.608326,-1.027798,1,cluster12
743,-1.052547,0.028192,0.590635,0.884835,1,cluster9
744,-1.118762,0.133009,0.752675,0.528594,1,cluster1
745,0.726206,0.647582,1.193562,-0.411186,0,cluster7
746,-0.469003,0.078676,0.568112,0.942719,1,cluster9
747,0.019458,1.650142,-1.085555,0.01089,1,cluster0
748,0.221769,0.726432,1.389749,-0.84868,1,cluster7
749,-1.098454,0.271534,0.949206,0.097989,1,cluster4
750,-0.610027,0.336886,0.963676,0.073379,1,cluster4
751,0.446324,-1.19077,-0.025959,-0.697567,1,cluster11
752,-0.598227,0.004409,0.482084,1.129456,1,cluster9
753,-0.239209,1.265475,-1.598244,1.131207,1,cluster6
754,0.180975,0.260475,0.724181,0.610002,1,cluster1
755,1.363727,0.453462,0.80933,0.440544,1,cluster6
756,0.018298,-1.407264,-0.26835,-0.172353,0,cluster10
757,-1.106525,0.272796,0.952345,0.090989,1,cluster4
758,-0.351579,0.485421,1.135734,-0.300096,1,cluster4
759,-0.817138,-1.371141,-0.079717,-0.598108,1,cluster11
760,-0.271088,0.236672,0.763712,0.516744,1,cluster1
761,-1.002913,-0.024916,-1.948162,-1.068851,1,cluster8
762,-0.845693,-1.69731,-0.545615,0.42297,1,cluster2
763,1.883663,-0.659713,0.505322,-1.841474,1,cluster6
764,3.541859,-1.344011,-0.752878,0.941322,1,cluster3
765,-0.88175,-1.408274,-0.122732,-0.504739,1,cluster10
766,0.611823,-1.169407,-0.022182,-0.703437,0,cluster11
767,0.302259,0.477684,1.017728,-0.03184,0,cluster4
768,-0.783904,-0.013801,0.486154,1.117827,0,cluster9
769,-0.275168,0.190077,0.697155,0.662612,1,cluster1
770,-0.359957,0.156097,0.661988,0.738481,0,cluster9
771,2.122971,0.948815,1.399906,-0.843251,0,cluster7
772,0.890351,0.340408,-1.730488,-1.518527,1,cluster6
773,0.479997,0.638834,1.221175,-0.475315,1,cluster7
774,-0.449645,-1.145185,0.186217,-1.175821,1,cluster5
775,-0.397587,-0.119536,-2.183587,-0.543858,1,cluster8
776,0.325259,-1.171846,0.021126,-0.802566,1,cluster11
777,-0.994882,-1.343357,-0.010589,-0.752263,1,cluster11
778,0.260866,-0.972847,0.318743,-1.456038,1,cluster5
779,0.374811,0.371876,0.853224,0.329896,1,cluster4
780,-0.970619,-1.488849,-0.224455,-0.283001,1,cluster10
781,1.610058,2.062776,-0.750168,-0.701282,1,cluster12
782,-0.559007,-0.094304,-2.120807,-0.683856,1,cluster8
783,-0.295564,-0.042902,0.364371,1.391953,1,cluster9
784,0.027495,0.142767,0.579443,0.925109,1,cluster9
785,-0.691053,1.477804,-1.218081,0.291107,0,cluster0
786,0.088149,1.733871,-0.975983,-0.228347,1,cluster12
787,2.534582,2.34336,-0.496445,-1.244106,1,cluster6
788,-0.057294,0.108787,0.544276,1.000978,1,cluster9
789,-1.845469,1.374855,-1.177963,0.186329,1,cluster0
790,-0.958381,-1.349062,-0.024785,-0.720606,1,cluster11
791,0.402611,1.354083,-1.575288,1.090227,0,cluster6
792,-1.013893,1.528269,-1.092522,0.011111,0,cluster0
793,1.438882,-1.534854,-0.68456,0.760895,1,cluster3
794,-0.004701,0.242266,0.728252,0.598373,1,cluster1
795,-0.086888,-1.674222,-0.636301,0.632857,1,cluster3
796,-0.690737,0.349502,0.995066,0.00338,1,cluster4
797,0.187877,-1.339305,-0.198016,-0.324091,1,cluster10
798,-1.21965,0.148779,0.791912,0.441095,0,cluster1
799,0.022597,-1.124536,0.138838,-1.065062,1,cluster5
800,0.038695,-1.174286,0.064434,-0.901694,1,cluster11
801,1.971421,0.736338,1.118131,-0.227659,1,cluster7
802,0.13676,0.45632,1.013951,-0.02597,1,cluster4
803,0.608685,1.605271,-1.246575,0.372515,1,cluster0
804,-0.238673,0.373305,0.955535,0.096639,1,cluster4
805,-1.078505,1.491135,-1.135536,0.104479,1,cluster0
806,-0.267107,1.647702,-1.042247,-0.088239,1,cluster0
807,-0.626344,0.150504,0.697449,0.656852,1,cluster1
808,-0.868474,0.188352,0.791619,0.446855,1,cluster1
809,-0.40929,-1.151493,0.170522,-1.140821,1,cluster5
810,0.159409,-1.571021,-0.527661,0.39825,1,cluster2
811,-1.106525,0.272796,0.952345,0.090989,1,cluster4
812,-0.541554,0.184483,0.732616,0.580983,1,cluster1
813,-0.913006,1.512499,-1.131759,0.098609,1,cluster0
814,-0.529317,0.32427,0.932286,0.143378,0,cluster4
815,-0.032819,0.388361,0.943617,0.125768,1,cluster4
816,0.047672,0.139613,0.571596,0.942608,1,cluster9
817,1.935161,-1.706895,-1.013861,1.490126,0,cluster3
818,0.669753,0.703639,1.283662,-0.609553,1,cluster7
819,-0.351579,0.485421,1.135734,-0.300096,1,cluster4
820,-1.276103,0.204837,0.882011,0.242727,1,cluster1
821,1.72758,1.105087,1.68997,-1.484983,1,cluster6
822,1.026938,0.69504,1.212888,-0.449175,1,cluster7
823,-0.214514,1.781181,-0.858271,-0.490844,1,cluster12
824,-0.444746,0.122118,0.626822,0.81435,1,cluster9
825,-0.129846,0.214594,0.70878,0.639242,1,cluster1
826,-0.141908,0.263713,0.781615,0.479374,1,cluster1
827,-1.683952,-0.014811,0.631773,0.785441,1,cluster9
828,-0.549494,0.327424,0.940134,0.125879,1,cluster4
829,-0.000622,0.288862,0.794809,0.452504,1,cluster1
830,-0.934343,-1.541753,-0.306707,-0.102134,1,cluster2
831,-0.485101,0.128426,0.642517,0.779351,1,cluster9
832,2.018443,1.390254,2.05385,-2.278564,1,cluster6
833,-0.593928,0.287137,0.889272,0.236747,0,cluster1
834,-0.456546,0.454595,1.108414,-0.241727,1,cluster4
835,-0.365074,-1.347338,-0.119248,-0.504849,0,cluster10
836,-1.946576,1.154493,-1.479358,0.845671,0,cluster0
837,-1.051093,0.311364,0.99893,-0.010342,0,cluster4
838,0.757867,1.440252,-1.509025,0.950118,1,cluster0
839,3.547853,1.103953,1.390885,-0.802712,0,cluster6
840,-0.466181,-1.5677,-0.420642,0.154493,1,cluster2
841,-0.549494,0.327424,0.940134,0.125879,1,cluster4
842,2.521785,0.130742,0.154505,1.893136,1,cluster6
843,1.324484,-0.855705,0.313939,-1.430009,1,cluster5
844,-0.320859,-1.543182,-0.409018,0.131123,1,cluster2
845,-0.303601,1.464474,-1.300627,0.477735,1,cluster0
846,1.105718,0.777192,1.318535,-0.679663,0,cluster7
847,0.64402,-1.268906,-0.17099,-0.376701,1,cluster10
848,-1.06617,0.266488,0.93665,0.125989,1,cluster4
849,1.440261,1.758684,-1.161133,0.197297,0,cluster0
850,-0.274827,2.026776,-0.494097,-1.290184,0,cluster12
851,0.980574,0.749521,1.299063,-0.638793,1,cluster7
852,-1.316458,0.211145,0.897706,0.207728,0,cluster1
853,-0.497218,1.589205,-1.089038,0.011,0,cluster0
854,-0.663658,-1.253432,0.065021,-0.913214,1,cluster11
