@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute IsEthnicMinority numeric
@attribute IsSoftwareDev numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1}

@data
2472,27,30000,0,0,1,cluster1
2473,30,115000,0,0,1,cluster1
2474,46,90000,1,0,1,cluster1
2475,21,60000,0,0,1,cluster1
2476,27,8500,0,1,0,cluster0
2477,27,16913,0,0,1,cluster1
2478,28,54000,1,0,0,cluster1
2479,30,40000,0,0,1,cluster1
2480,28,20000,0,0,1,cluster1
2481,28,32000,0,0,1,cluster1
2482,23,28800,0,1,1,cluster0
2483,31,85000,0,0,1,cluster1
2484,29,57000,1,0,1,cluster1
2485,26,60000,0,0,1,cluster1
2486,36,60000,1,0,1,cluster1
2487,24,36000,0,1,1,cluster0
2488,34,50000,0,0,1,cluster1
2489,29,12000,0,0,1,cluster1
2490,34,20000,0,0,1,cluster1
2491,23,31000,1,0,1,cluster1
2492,26,29000,0,1,1,cluster0
2493,29,36000,0,1,1,cluster0
2494,50,55900,0,0,1,cluster1
2495,47,10000,1,0,1,cluster1
2496,37,16000,0,0,1,cluster1
2497,57,13000,1,1,0,cluster0
2498,36,65000,0,1,1,cluster0
2499,27,17000,0,0,1,cluster1
2500,27,200000,1,1,1,cluster0
2501,32,32000,1,0,0,cluster1
2502,25,40000,0,1,1,cluster0
2503,26,25000,0,0,1,cluster1
2504,37,28000,0,0,1,cluster1
2505,23,20000,0,1,1,cluster0
2506,30,24000,0,0,1,cluster1
2507,28,55000,1,1,0,cluster0
2508,27,36000,1,0,1,cluster1
2509,31,50000,0,0,1,cluster1
2510,24,40800,0,1,1,cluster0
2511,32,165000,0,1,1,cluster0
2512,27,30000,1,1,1,cluster0
2513,23,43000,0,0,1,cluster1
2514,28,87000,0,1,1,cluster0
2515,55,42000,0,0,0,cluster1
2516,28,8500,0,1,1,cluster0
2517,35,79000,1,0,1,cluster1
2518,26,65000,0,1,0,cluster0
2519,47,24000,0,0,1,cluster1
2520,24,8500,0,1,1,cluster0
2521,28,28000,0,0,0,cluster1
2522,25,6000,0,0,1,cluster1
2523,25,66000,0,1,1,cluster0
2524,26,90000,0,0,1,cluster1
2525,22,56000,1,1,0,cluster0
2526,65,80000,0,0,1,cluster1
2527,22,12000,0,0,0,cluster1
2528,26,20000,0,1,1,cluster0
2529,37,10000,0,1,1,cluster0
2530,22,61548,0,1,1,cluster0
2531,24,40000,0,0,1,cluster1
2532,61,103000,0,0,1,cluster1
2533,22,12000,1,0,1,cluster1
2534,35,8000,0,1,1,cluster0
2535,24,23000,0,0,1,cluster1
2536,20,10000,0,0,1,cluster1
2537,46,10000,0,0,1,cluster1
2538,31,25000,0,0,1,cluster1
2539,70,20000,1,0,1,cluster1
2540,24,50000,1,0,0,cluster1
2541,41,22000,0,0,1,cluster1
2542,46,80000,0,0,1,cluster1
2543,24,15000,0,1,1,cluster0
2544,34,6000,0,0,1,cluster1
2545,57,70000,0,0,1,cluster1
2546,26,50000,0,1,0,cluster0
2547,30,75000,1,0,1,cluster1
2548,26,44000,0,0,1,cluster1
2549,35,14000,1,0,1,cluster1
2550,32,100000,0,0,1,cluster1
2551,28,6000,0,0,1,cluster1
2552,31,28000,0,0,0,cluster1
2553,60,90000,0,1,1,cluster0
2554,33,140000,1,1,1,cluster0
2555,38,150000,0,1,1,cluster0
2556,26,42000,0,0,1,cluster1
2557,46,50000,0,0,1,cluster1
2558,25,42000,0,1,1,cluster0
2559,35,48000,0,1,1,cluster0
2560,51,20000,0,1,0,cluster0
2561,23,20000,0,0,1,cluster1
2562,34,17500,0,0,1,cluster1
2563,29,40000,0,1,1,cluster0
2564,35,8000,0,0,1,cluster1
2565,17,60000,0,0,1,cluster1
2566,22,8000,0,1,1,cluster0
2567,29,35000,0,0,1,cluster1
2568,32,70000,0,0,1,cluster1
2569,25,40000,1,1,1,cluster0
2570,42,10000,1,0,1,cluster1
2571,29,48000,1,0,1,cluster1
2572,33,35000,0,1,1,cluster0
2573,25,10000,0,0,1,cluster1
2574,31,30000,1,1,1,cluster0
2575,29,150000,0,1,1,cluster0
2576,29,20000,0,0,1,cluster1
2577,27,7508,0,1,1,cluster0
2578,42,190000,0,1,1,cluster0
2579,21,25000,0,1,1,cluster0
2580,30,8700,1,0,1,cluster1
2581,23,16337,0,1,0,cluster0
2582,39,58000,1,0,1,cluster1
2583,29,65000,0,0,0,cluster1
2584,22,15000,0,0,0,cluster1
2585,34,12000,0,0,1,cluster1
2586,34,35178,0,0,1,cluster1
2587,31,10000,0,0,1,cluster1
2588,23,60000,0,1,1,cluster0
2589,31,70000,0,0,1,cluster1
2590,29,40000,0,1,0,cluster0
2591,42,100000,1,0,1,cluster1
2592,32,70000,0,1,1,cluster0
2593,22,26000,0,1,1,cluster0
2594,27,25000,1,0,1,cluster1
2595,27,45000,0,0,1,cluster1
2596,35,15000,1,0,1,cluster1
2597,35,35000,0,0,1,cluster1
2598,30,20000,0,0,1,cluster1
2599,34,20000,0,1,1,cluster0
2600,23,55000,1,0,0,cluster1
2601,54,79000,0,1,1,cluster0
2602,26,15000,0,1,1,cluster0
2603,28,18036,0,1,0,cluster0
2604,31,31000,1,0,0,cluster1
2605,25,25000,0,1,1,cluster0
2606,30,70000,0,0,1,cluster1
2607,36,13000,0,0,1,cluster1
2608,26,35000,1,1,1,cluster0
2609,39,20000,0,1,1,cluster0
2610,46,90000,0,0,1,cluster1
2611,35,28000,0,0,1,cluster1
2612,31,35000,0,0,0,cluster1
2613,24,66000,0,1,1,cluster0
2614,21,8000,0,0,1,cluster1
2615,32,20000,1,0,1,cluster1
2616,39,22000,0,0,1,cluster1
2617,22,46000,0,1,1,cluster0
2618,25,14400,0,1,1,cluster0
2619,24,60000,0,0,0,cluster1
2620,45,36200,0,1,1,cluster0
2621,28,76000,0,1,1,cluster0
2622,37,10000,0,0,1,cluster1
2623,34,200000,0,0,1,cluster1
2624,57,30000,0,0,1,cluster1
2625,23,8000,0,1,1,cluster0
2626,28,27000,1,0,1,cluster1
2627,30,10000,0,1,0,cluster0
2628,24,40000,0,0,0,cluster1
2629,24,43260,1,1,0,cluster0
2630,26,30000,0,0,1,cluster1
2631,32,15000,0,0,1,cluster1
2632,31,10000,1,0,1,cluster1
2633,22,60000,0,1,1,cluster0
2634,32,56000,1,1,0,cluster0
2635,25,6000,0,0,1,cluster1
2636,56,84000,0,1,1,cluster0
2637,34,60000,0,1,1,cluster0
2638,23,32000,0,0,1,cluster1
2639,23,20000,0,0,1,cluster1
2640,26,20000,0,0,0,cluster1
2641,30,36000,0,1,1,cluster0
2642,30,10000,0,0,1,cluster1
2643,25,70632,0,1,1,cluster0
2644,34,10000,1,0,0,cluster1
2645,25,57000,0,0,0,cluster1
2646,23,50000,1,1,0,cluster0
2647,32,26000,1,0,1,cluster1
2648,39,13000,0,1,1,cluster0
2649,25,17000,0,1,1,cluster0
2650,30,31000,0,0,1,cluster1
2651,27,13500,0,1,1,cluster0
2652,28,40000,0,0,1,cluster1
2653,30,62268,0,1,1,cluster0
2654,34,114000,0,1,1,cluster0
2655,31,20000,0,0,1,cluster1
2656,25,26000,0,1,1,cluster0
2657,28,27000,0,0,1,cluster1
2658,46,52000,0,0,1,cluster1
2659,32,27000,0,0,1,cluster1
2660,24,58800,0,0,0,cluster1
2661,33,46000,0,0,1,cluster1
2662,21,30000,1,0,1,cluster1
2663,38,33000,0,0,0,cluster1
2664,25,30000,0,0,1,cluster1
2665,27,15000,0,0,0,cluster1
2666,21,15000,0,1,1,cluster0
2667,24,72000,0,0,0,cluster1
2668,27,30000,0,0,1,cluster1
2669,46,28000,0,0,1,cluster1
2670,34,80000,1,1,1,cluster0
2671,29,38000,0,1,0,cluster0
2672,35,22000,1,1,1,cluster0
2673,29,93000,0,1,1,cluster0
2674,24,55000,0,0,1,cluster1
2675,50,95000,0,1,0,cluster0
2676,20,12000,1,0,1,cluster1
2677,47,8000,0,0,1,cluster1
2678,31,13000,0,1,1,cluster0
2679,35,20000,0,0,1,cluster1
2680,27,60732,0,1,1,cluster0
2681,28,75000,1,1,1,cluster0
2682,33,10000,0,0,1,cluster1
2683,30,8500,0,1,1,cluster0
2684,35,36000,0,1,1,cluster0
2685,24,12000,0,1,0,cluster0
2686,17,6000,0,0,1,cluster1
2687,25,6000,1,1,1,cluster0
2688,30,42000,0,1,1,cluster0
2689,26,42500,0,0,0,cluster1
2690,39,60000,0,0,1,cluster1
2691,32,100000,0,0,1,cluster1
2692,63,12000,0,0,1,cluster1
2693,33,15000,0,0,1,cluster1
2694,32,52000,0,0,1,cluster1
2695,27,20000,0,0,1,cluster1
2696,17,24000,0,0,1,cluster1
2697,29,64000,0,0,1,cluster1
2698,33,40000,0,1,1,cluster0
2699,29,65500,0,0,1,cluster1
2700,24,30000,0,1,1,cluster0
2701,23,40000,0,1,1,cluster0
2702,30,20000,0,1,1,cluster0
2703,36,68000,0,1,1,cluster0
2704,24,50532,0,1,1,cluster0
2705,30,95000,0,0,1,cluster1
2706,23,73000,0,0,0,cluster1
2707,32,8000,1,0,1,cluster1
2708,32,9000,0,0,0,cluster1
2709,27,20000,0,0,0,cluster1
2710,27,7000,0,0,1,cluster1
2711,34,40000,0,0,1,cluster1
2712,22,6000,0,0,1,cluster1
2713,34,63000,0,1,1,cluster0
2714,20,16000,1,0,1,cluster1
2715,27,25000,0,0,1,cluster1
2716,29,74000,0,0,0,cluster1
2717,29,58000,0,0,1,cluster1
2718,28,32000,0,0,1,cluster1
2719,35,17000,1,1,1,cluster0
2720,31,80000,0,1,1,cluster0
2721,21,34860,0,0,1,cluster1
2722,46,145000,0,0,1,cluster1
2723,24,25000,0,0,1,cluster1
2724,38,36000,0,0,1,cluster1
2725,26,20000,0,1,1,cluster0
2726,26,6000,0,1,1,cluster0
2727,32,46000,0,1,0,cluster0
2728,35,50000,0,0,1,cluster1
2729,29,35000,1,0,1,cluster1
2730,22,54000,0,1,1,cluster0
2731,65,200000,0,1,1,cluster0
2732,28,35000,0,0,0,cluster1
2733,34,36000,0,1,1,cluster0
2734,26,36000,1,1,1,cluster0
2735,41,92000,0,0,1,cluster1
2736,42,25000,0,0,1,cluster1
2737,24,43000,1,0,0,cluster1
2738,32,60000,0,1,1,cluster0
2739,24,48000,1,0,1,cluster1
2740,19,16000,0,0,1,cluster1
2741,26,6000,0,1,1,cluster0
2742,27,42000,0,0,1,cluster1
2743,42,23796,0,1,0,cluster0
2744,30,75000,0,0,1,cluster1
2745,29,48000,0,1,0,cluster0
2746,22,72000,0,1,1,cluster0
2747,27,30000,0,1,1,cluster0
2748,29,10000,0,0,1,cluster1
2749,26,110000,0,1,1,cluster0
2750,33,45000,0,0,1,cluster1
2751,32,36000,0,1,1,cluster0
2752,40,50000,0,1,1,cluster0
2753,24,6000,0,0,1,cluster1
2754,26,42000,1,0,1,cluster1
2755,21,25000,0,0,1,cluster1
2756,24,36000,0,1,1,cluster0
2757,25,36000,0,0,1,cluster1
2758,24,6900,1,1,1,cluster0
2759,24,67200,1,1,1,cluster0
2760,24,18000,1,0,0,cluster1
2761,33,38000,0,0,0,cluster1
2762,30,70000,0,1,1,cluster0
2763,28,65000,0,1,1,cluster0
2764,23,63000,0,1,1,cluster0
2765,53,45000,0,0,0,cluster1
2766,55,36000,0,1,0,cluster0
2767,39,100000,0,0,1,cluster1
2768,48,50000,0,0,1,cluster1
2769,33,30000,0,0,0,cluster1
2770,23,12000,1,1,0,cluster0
2771,27,50000,0,0,1,cluster1
2772,27,18000,0,0,1,cluster1
2773,25,36000,0,0,1,cluster1
2774,32,38000,0,0,1,cluster1
2775,45,40000,1,0,0,cluster1
2776,39,10000,0,0,1,cluster1
2777,41,100000,0,0,1,cluster1
2778,32,36000,1,0,0,cluster1
2779,26,20000,0,0,1,cluster1
2780,31,55000,0,1,0,cluster0
2781,26,18000,1,1,1,cluster0
2782,35,50000,0,0,1,cluster1
2783,27,80000,0,0,1,cluster1
2784,25,30000,0,1,1,cluster0
2785,36,54000,1,0,0,cluster1
2786,29,40000,0,0,0,cluster1
2787,20,7500,0,0,1,cluster1
2788,31,66000,0,0,1,cluster1
2789,37,81000,1,0,0,cluster1
2790,28,54264,0,1,1,cluster0
2791,26,71500,0,1,1,cluster0
2792,34,16000,0,0,1,cluster1
2793,37,30000,0,0,1,cluster1
2794,31,56000,0,0,1,cluster1
2795,23,66000,0,1,1,cluster0
2796,44,50000,0,0,1,cluster1
2797,41,137000,0,0,1,cluster1
2798,24,36000,1,0,0,cluster1
2799,28,30000,0,0,1,cluster1
2800,25,200000,0,1,1,cluster0
2801,17,60000,0,1,1,cluster0
2802,29,150000,0,1,1,cluster0
2803,35,75000,1,0,1,cluster1
2804,23,36000,0,1,1,cluster0
2805,31,60000,1,0,1,cluster1
2806,23,42000,0,1,1,cluster0
2807,28,40000,0,0,1,cluster1
2808,32,10000,0,0,1,cluster1
2809,26,42000,0,1,1,cluster0
2810,42,20000,0,0,1,cluster1
2811,32,12000,0,0,1,cluster1
2812,28,16000,1,0,1,cluster1
2813,32,90000,0,0,1,cluster1
2814,25,10000,0,0,0,cluster1
2815,46,40000,0,0,1,cluster1
2816,25,10000,0,1,1,cluster0
2817,26,33000,0,0,0,cluster1
2818,28,8000,0,0,1,cluster1
2819,34,68000,1,0,1,cluster1
2820,36,50000,0,0,1,cluster1
2821,31,24000,1,0,0,cluster1
2822,21,6000,1,0,1,cluster1
2823,36,80000,0,0,1,cluster1
2824,33,18000,0,0,1,cluster1
2825,23,12000,0,1,1,cluster0
2826,23,60000,0,1,1,cluster0
2827,45,20000,1,0,0,cluster1
2828,17,50000,0,1,1,cluster0
2829,28,20000,0,0,1,cluster1
2830,22,6000,0,0,1,cluster1
2831,23,25000,0,1,1,cluster0
2832,32,20000,0,0,1,cluster1
2833,16,36000,1,0,1,cluster1
2834,26,80000,1,1,1,cluster0
2835,22,8000,0,0,1,cluster1
2836,24,17000,1,0,1,cluster1
2837,37,30000,0,1,1,cluster0
2838,43,30000,0,0,1,cluster1
2839,45,86000,0,0,1,cluster1
2840,23,62400,0,0,1,cluster1
2841,24,92000,0,1,0,cluster0
2842,30,75000,1,0,1,cluster1
2843,24,35000,0,1,1,cluster0
2844,23,12000,0,1,1,cluster0
2845,35,108000,0,1,1,cluster0
2846,33,38000,1,1,1,cluster0
2847,27,50000,1,0,1,cluster1
2848,24,24000,0,1,1,cluster0
2849,45,8000,0,0,1,cluster1
2850,36,38000,0,0,1,cluster1
2851,39,75000,0,0,0,cluster1
2852,27,26076,1,1,1,cluster0
2853,27,12000,0,0,0,cluster1
2854,24,20000,0,0,1,cluster1
2855,45,30000,1,0,0,cluster1
2856,43,135000,1,1,1,cluster0
2857,26,12000,0,0,1,cluster1
2858,31,7000,0,0,1,cluster1
2859,25,65000,0,1,1,cluster0
2860,33,12000,0,1,1,cluster0
2861,60,65000,0,0,0,cluster1
2862,65,114000,0,1,0,cluster0
2863,47,97000,0,1,1,cluster0
2864,26,43000,0,1,1,cluster0
2865,37,155000,1,0,0,cluster1
2866,32,70000,0,0,1,cluster1
2867,24,20000,0,0,1,cluster1
2868,50,25000,0,0,1,cluster1
2869,30,30000,0,0,1,cluster1
2870,43,50000,0,0,0,cluster1
2871,29,23500,0,1,1,cluster0
2872,23,26000,1,0,1,cluster1
2873,25,54000,0,0,0,cluster1
2874,23,60000,1,1,1,cluster0
2875,38,200000,0,1,1,cluster0
2876,55,60000,0,0,1,cluster1
2877,24,25000,0,1,0,cluster0
2878,45,65000,0,0,1,cluster1
2879,31,93500,0,0,1,cluster1
2880,24,30000,1,0,0,cluster1
2881,31,60000,0,1,0,cluster0
2882,28,32000,0,1,1,cluster0
2883,47,90000,0,0,1,cluster1
2884,26,60000,0,1,0,cluster0
2885,37,30000,0,0,1,cluster1
2886,19,10000,0,0,1,cluster1
2887,34,40000,0,0,1,cluster1
2888,40,24400,0,1,1,cluster0
2889,31,80000,0,1,1,cluster0
2890,37,38916,0,0,0,cluster1
2891,25,6000,0,1,1,cluster0
2892,26,48000,0,0,1,cluster1
2893,29,12500,0,0,1,cluster1
2894,26,28000,0,1,1,cluster0
2895,22,60000,1,0,0,cluster1
2896,41,125000,0,0,1,cluster1
2897,24,38000,1,1,1,cluster0
2898,35,49000,0,1,1,cluster0
2899,30,48000,1,0,1,cluster1
2900,48,45000,0,1,1,cluster0
2901,46,45000,0,0,0,cluster1
2902,24,43200,0,1,1,cluster0
2903,31,24000,0,0,0,cluster1
2904,24,18200,0,0,1,cluster1
2905,23,53500,0,1,1,cluster0
2906,26,10000,0,1,1,cluster0
2907,27,6000,0,0,1,cluster1
2908,32,56000,1,1,1,cluster0
2909,25,12000,0,0,1,cluster1
2910,19,18000,1,0,1,cluster1
2911,36,40000,1,1,1,cluster0
2912,23,20000,0,0,0,cluster1
2913,37,85000,0,1,1,cluster0
2914,36,120000,0,1,1,cluster0
2915,30,10000,0,0,1,cluster1
2916,28,38000,0,1,1,cluster0
2917,24,43000,1,0,0,cluster1
2918,23,30000,0,0,1,cluster1
2919,37,50000,0,1,1,cluster0
2920,31,30000,0,0,1,cluster1
2921,31,15000,1,0,1,cluster1
2922,29,16000,0,0,1,cluster1
2923,29,60000,0,1,0,cluster0
2924,39,21948,0,0,1,cluster1
2925,32,24000,0,1,1,cluster0
2926,52,12000,0,0,1,cluster1
2927,25,28800,0,0,1,cluster1
2928,21,8000,0,0,1,cluster1
2929,40,12000,0,0,1,cluster1
2930,27,40000,0,0,1,cluster1
2931,32,60000,0,0,1,cluster1
2932,30,35000,0,0,1,cluster1
2933,32,23000,0,1,1,cluster0
2934,35,27000,0,0,1,cluster1
2935,31,25000,0,1,1,cluster0
2936,29,30000,0,0,1,cluster1
2937,24,9000,0,0,1,cluster1
2938,26,29000,0,0,1,cluster1
2939,31,12000,0,1,1,cluster0
2940,34,40000,0,1,1,cluster0
2941,36,50000,0,1,1,cluster0
2942,28,22000,0,0,0,cluster1
2943,23,48000,1,0,1,cluster1
2944,36,51000,0,0,1,cluster1
2945,23,35600,0,0,1,cluster1
2946,33,30000,0,1,1,cluster0
2947,32,33000,0,1,1,cluster0
2948,28,30000,0,1,0,cluster0
2949,24,60000,1,0,0,cluster1
2950,24,60000,0,0,1,cluster1
2951,45,92000,0,1,1,cluster0
2952,34,90000,0,1,1,cluster0
2953,42,150000,0,1,1,cluster0
2954,43,18000,0,0,1,cluster1
2955,29,41000,0,0,0,cluster1
2956,30,10000,0,1,1,cluster0
2957,25,14000,0,1,1,cluster0
2958,46,55000,0,0,1,cluster1
2959,26,9600,0,0,1,cluster1
2960,24,32000,1,1,1,cluster0
2961,20,42000,0,1,1,cluster0
2962,23,35000,0,1,1,cluster0
2963,25,15000,0,0,1,cluster1
2964,21,20000,0,0,1,cluster1
2965,33,42000,0,0,1,cluster1
2966,26,10000,0,1,1,cluster0
2967,25,12000,0,1,1,cluster0
2968,25,64800,0,0,1,cluster1
2969,31,50000,0,0,1,cluster1
2970,29,130000,0,0,1,cluster1
2971,20,12000,0,0,1,cluster1
2972,32,25000,1,0,1,cluster1
2973,38,28000,1,0,1,cluster1
2974,23,35000,0,1,1,cluster0
2975,34,80000,0,0,1,cluster1
2976,22,30000,0,1,1,cluster0
2977,23,26000,0,0,1,cluster1
2978,24,8000,1,0,1,cluster1
2979,28,7700,0,0,1,cluster1
2980,28,40000,0,0,1,cluster1
2981,25,38000,1,0,0,cluster1
2982,31,30000,0,0,1,cluster1
2983,25,50000,0,0,0,cluster1
2984,34,74000,1,0,1,cluster1
2985,25,36000,0,1,1,cluster0
2986,22,20000,0,0,1,cluster1
2987,29,6000,1,1,0,cluster0
2988,21,14400,1,0,1,cluster1
2989,26,36000,0,0,0,cluster1
2990,32,200000,1,0,0,cluster1
2991,23,200000,0,1,0,cluster0
2992,24,12000,0,1,1,cluster0
2993,29,70000,0,0,0,cluster1
2994,25,35000,0,0,1,cluster1
2995,35,65000,1,0,1,cluster1
2996,23,20000,1,0,0,cluster1
2997,25,50000,0,0,1,cluster1
2998,36,30000,0,0,0,cluster1
2999,40,72000,1,0,0,cluster1
3000,34,82000,0,1,0,cluster0
3001,28,53000,0,0,0,cluster1
3002,24,56000,0,0,1,cluster1
3003,41,27000,1,0,0,cluster1
3004,42,76000,0,0,1,cluster1
3005,36,18000,1,1,1,cluster0
3006,39,36000,0,0,1,cluster1
3007,24,12000,0,1,1,cluster0
3008,27,13000,0,0,0,cluster1
3009,20,16000,0,1,1,cluster0
3010,25,6000,0,1,1,cluster0
3011,25,29000,0,0,0,cluster1
3012,27,80000,1,0,0,cluster1
3013,22,113500,0,1,1,cluster0
3014,22,200000,0,1,1,cluster0
3015,36,85000,0,0,0,cluster1
3016,25,59000,0,1,1,cluster0
3017,27,40000,1,0,1,cluster1
3018,26,45000,0,1,1,cluster0
3019,29,74000,0,0,1,cluster1
3020,29,60000,0,1,1,cluster0
3021,28,70000,0,0,0,cluster1
3022,16,6000,0,0,0,cluster1
3023,27,35000,1,0,1,cluster1
3024,29,40000,1,0,0,cluster1
3025,25,32000,0,0,0,cluster1
3026,25,6000,0,0,1,cluster1
3027,37,40000,0,1,1,cluster0
3028,27,32000,0,0,1,cluster1
3029,25,6000,0,1,1,cluster0
3030,24,41000,1,0,1,cluster1
3031,40,80000,0,0,1,cluster1
3032,26,79000,0,0,1,cluster1
3033,18,8400,0,0,1,cluster1
3034,29,80000,0,0,1,cluster1
3035,45,46000,1,0,1,cluster1
3036,33,70000,1,1,1,cluster0
3037,30,80000,0,0,1,cluster1
3038,25,40000,0,1,1,cluster0
3039,35,35000,0,1,1,cluster0
3040,27,10000,0,1,1,cluster0
3041,25,60000,0,0,1,cluster1
3042,23,12000,0,1,1,cluster0
3043,40,175000,0,1,1,cluster0
3044,25,15000,0,1,1,cluster0
3045,29,36000,0,0,1,cluster1
3046,33,10000,0,0,1,cluster1
3047,26,35000,0,0,1,cluster1
3048,27,20000,0,1,1,cluster0
3049,45,22000,0,0,1,cluster1
3050,23,64800,0,1,1,cluster0
3051,24,6750,0,1,1,cluster0
3052,35,80000,0,0,1,cluster1
3053,40,30000,1,0,0,cluster1
3054,41,70000,1,0,1,cluster1
3055,44,67000,0,0,0,cluster1
3056,32,40000,0,1,1,cluster0
3057,31,62000,0,0,1,cluster1
3058,26,40000,1,0,1,cluster1
3059,20,40000,0,1,1,cluster0
3060,25,60000,1,0,0,cluster1
3061,21,10000,0,1,1,cluster0
3062,32,96000,0,0,1,cluster1
3063,28,76000,0,0,1,cluster1
3064,27,18000,1,0,1,cluster1
3065,39,36000,0,0,0,cluster1
3066,20,60000,0,0,1,cluster1
3067,32,30000,0,0,1,cluster1
3068,29,48000,0,0,1,cluster1
3069,30,42000,1,0,0,cluster1
3070,25,18000,1,1,1,cluster0
3071,22,7000,1,0,1,cluster1
3072,27,12000,0,0,1,cluster1
3073,30,44000,0,1,1,cluster0
3074,30,6000,0,0,1,cluster1
3075,28,34000,1,0,0,cluster1
3076,38,70000,0,0,1,cluster1
3077,18,9600,0,1,1,cluster0
3078,25,43000,1,1,0,cluster0
3079,34,200000,0,1,1,cluster0
3080,45,85000,0,0,1,cluster1
3081,28,30000,1,0,0,cluster1
3082,34,35000,0,1,1,cluster0
3083,36,90000,0,1,1,cluster0
3084,23,10000,0,0,0,cluster1
3085,29,20000,0,1,1,cluster0
3086,23,21600,0,1,1,cluster0
3087,23,60000,0,1,1,cluster0
3088,29,32000,0,0,1,cluster1
3089,37,200000,0,1,1,cluster0
3090,40,65000,1,1,1,cluster0
3091,33,50000,0,0,0,cluster1
3092,21,9600,0,1,1,cluster0
3093,27,10000,1,1,1,cluster0
3094,32,200000,0,0,1,cluster1
3095,26,50000,0,0,1,cluster1
3096,24,22000,1,0,0,cluster1
3097,18,54000,1,1,1,cluster0
3098,31,45000,0,0,1,cluster1
3099,33,25000,0,0,1,cluster1
3100,32,10000,0,1,1,cluster0
3101,48,100000,0,0,1,cluster1
3102,37,17000,1,0,0,cluster1
3103,24,40000,0,0,1,cluster1
3104,33,58000,0,1,1,cluster0
3105,22,48000,1,1,1,cluster0
3106,39,60000,0,1,0,cluster0
3107,27,30000,0,0,0,cluster1
3108,20,10000,0,1,1,cluster0
3109,35,30000,0,1,1,cluster0
3110,28,80000,1,0,1,cluster1
3111,26,11000,0,0,0,cluster1
3112,26,48000,0,0,0,cluster1
3113,34,23000,0,0,1,cluster1
3114,22,26000,0,0,1,cluster1
3115,16,48000,0,1,1,cluster0
3116,29,6500,0,0,1,cluster1
3117,19,48000,0,0,1,cluster1
3118,41,17000,0,0,1,cluster1
3119,40,102000,0,1,1,cluster0
3120,33,135000,0,1,1,cluster0
3121,23,26500,0,0,1,cluster1
3122,25,27000,1,0,1,cluster1
3123,27,30000,0,1,0,cluster0
3124,35,49000,0,0,1,cluster1
3125,26,26000,0,0,1,cluster1
3126,21,117500,1,1,0,cluster0
3127,28,9000,0,0,1,cluster1
3128,47,20000,0,0,1,cluster1
3129,35,35000,0,0,1,cluster1
3130,32,50000,0,0,1,cluster1
3131,24,6000,1,1,1,cluster0
3132,23,12000,0,0,1,cluster1
3133,32,20000,0,1,1,cluster0
3134,54,200000,0,1,1,cluster0
3135,18,18000,0,1,1,cluster0
3136,39,50000,0,0,1,cluster1
3137,29,40000,1,0,0,cluster1
3138,25,21000,0,0,1,cluster1
3139,33,130000,0,1,1,cluster0
3140,51,80000,0,1,1,cluster0
3141,29,35000,0,0,1,cluster1
3142,30,60000,0,1,1,cluster0
3143,25,22000,0,0,0,cluster1
3144,29,24390,0,1,1,cluster0
3145,31,69000,0,1,1,cluster0
3146,22,39600,0,1,1,cluster0
3147,41,105000,1,0,1,cluster1
3148,30,47000,0,1,1,cluster0
3149,42,15000,1,0,1,cluster1
3150,27,47700,0,1,1,cluster0
3151,26,32000,1,0,1,cluster1
3152,27,110000,0,0,1,cluster1
3153,35,30000,0,0,1,cluster1
3154,39,85000,0,0,1,cluster1
3155,24,54000,0,0,1,cluster1
3156,25,16800,0,0,1,cluster1
3157,28,50000,0,1,1,cluster0
3158,30,40000,0,1,1,cluster0
3159,30,6000,0,0,1,cluster1
3160,31,12000,0,1,1,cluster0
3161,23,25000,0,0,1,cluster1
3162,40,170000,0,1,1,cluster0
3163,26,42000,0,1,1,cluster0
3164,24,24000,0,0,1,cluster1
3165,39,22000,0,0,1,cluster1
3166,39,50000,0,0,1,cluster1
3167,27,20000,0,1,1,cluster0
3168,24,8000,0,0,0,cluster1
3169,34,32000,0,0,0,cluster1
3170,22,21000,0,0,1,cluster1
3171,26,16000,0,1,1,cluster0
3172,20,6000,0,0,1,cluster1
3173,30,67500,0,1,1,cluster0
3174,26,43200,0,0,1,cluster1
3175,26,42000,0,0,0,cluster1
3176,53,67000,0,0,1,cluster1
3177,34,132000,0,1,1,cluster0
3178,44,24000,1,0,1,cluster1
3179,25,9000,0,1,1,cluster0
3180,58,42000,1,0,0,cluster1
3181,41,125000,0,1,1,cluster0
3182,24,75000,1,1,1,cluster0
3183,25,67500,0,0,1,cluster1
3184,29,10000,0,0,1,cluster1
3185,35,100000,1,1,1,cluster0
3186,24,12000,0,1,1,cluster0
3187,25,10000,0,1,1,cluster0
3188,24,54000,1,1,1,cluster0
3189,40,60000,1,1,1,cluster0
3190,30,200000,0,1,1,cluster0
3191,27,46000,0,0,1,cluster1
3192,32,42000,1,0,1,cluster1
3193,34,60000,1,0,1,cluster1
3194,38,35000,1,0,0,cluster1
3195,23,30000,0,0,1,cluster1
3196,33,110000,0,1,1,cluster0
3197,23,48000,1,0,1,cluster1
3198,25,26000,1,0,0,cluster1
3199,20,48000,1,0,1,cluster1
