@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A5-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
426,-0.010708,0.009076,0.003467,-0.000575,0,cluster2
427,0.024529,-0.015833,-0.000321,0.01918,1,cluster4
428,-0.005495,-0.019913,-0.003235,0.026325,0,cluster4
429,-0.001132,0.010511,0.004526,-0.002761,1,cluster2
430,-0.02562,-0.029148,-0.048956,0.004319,1,cluster3
431,0.005621,-0.009421,0.006544,0.029926,1,cluster4
432,0.001736,0.010488,0.004405,-0.00373,1,cluster2
433,0.000998,0.011574,0.005482,-0.002729,1,cluster2
434,0.002892,-0.009184,0.006869,0.030999,1,cluster4
435,0.001757,-0.000217,-0.021877,0.015339,0,cluster6
436,0.013036,-0.005056,-0.026955,0.008223,1,cluster6
437,-0.000458,0.00304,-0.018646,0.018341,1,cluster6
438,0.000902,-0.010032,0.006116,0.031071,1,cluster4
439,0.025917,0.010387,-0.012441,0.014682,0,cluster5
440,-0.007613,0.009404,0.003678,-0.001376,1,cluster2
441,-0.003654,-0.006742,-0.012099,-0.013922,1,cluster3
442,0.001971,0.013077,0.006905,-0.002007,1,cluster2
443,0.008297,-0.014193,0.00183,0.025718,1,cluster4
444,0.040536,0.005861,-0.001418,-0.019848,1,cluster2
445,-0.000519,-0.008168,0.023882,0.006318,1,cluster0
446,-0.00997,0.00799,0.00239,-0.001575,1,cluster2
447,0.019572,0.00504,-0.017402,0.013072,1,cluster5
448,-0.000137,0.00131,-0.020333,0.017031,1,cluster6
449,0.007193,0.010013,0.003756,-0.005875,1,cluster2
450,-0.002415,-0.006661,-0.027976,0.012244,1,cluster6
451,-0.008085,0.000164,-0.021169,0.018876,1,cluster6
452,0.002515,0.012085,-0.009988,0.023643,0,cluster1
453,-0.012933,0.005639,0.000215,-0.002226,1,cluster2
454,0.000932,0.005188,-0.016614,0.019372,0,cluster1
455,0.006294,0.002338,-0.019559,0.015608,1,cluster6
456,-0.006224,0.007097,0.001395,-0.003442,1,cluster2
457,-0.015384,0.006306,0.000946,-0.000947,1,cluster2
458,-0.008622,0.012298,0.006516,0.000973,1,cluster2
459,-0.009691,0.00842,0.002797,-0.001369,1,cluster2
460,-0.016688,-0.000161,-0.005274,-0.005011,1,cluster2
461,0.016118,0.008215,0.001706,-0.010093,0,cluster2
462,-0.004989,0.013457,0.007513,0.000571,1,cluster2
463,-0.005026,0.004496,-0.001165,-0.005649,1,cluster2
464,-0.008907,-0.018897,0.013779,0.001644,0,cluster0
465,0.000893,-0.016725,-0.000367,0.026419,1,cluster4
466,0.000932,0.005188,-0.016614,0.019372,1,cluster1
467,-0.005489,0.010853,-0.010904,0.025447,1,cluster1
468,0.035388,0.002755,-0.020161,0.006224,0,cluster5
469,-0.006085,0.007312,0.001598,-0.003339,0,cluster2
470,0.020185,-0.01364,0.001955,0.02215,0,cluster4
471,-0.011472,-0.033991,-0.000753,-0.008001,1,cluster3
472,-0.004082,-0.009219,0.022987,0.006771,1,cluster0
473,0.037517,0.003817,-0.019206,0.006256,1,cluster5
474,0.000376,0.004329,-0.017427,0.01896,1,cluster1
475,0.005955,-0.009299,0.022563,0.003379,0,cluster0
476,0.023244,0.010317,0.003496,-0.011,1,cluster2
477,-0.005026,0.004496,-0.001165,-0.005649,1,cluster2
478,-0.000028,-0.013695,0.0026,0.028832,1,cluster4
479,-0.001547,-0.014225,-0.035333,0.006694,1,cluster3
480,0.003757,0.007325,-0.014642,0.019919,0,cluster1
481,-0.00324,-0.001256,-0.022712,0.016277,1,cluster6
482,0.005277,0.002994,-0.018889,0.016402,1,cluster6
483,0.020228,-0.015799,-0.000139,0.020634,0,cluster4
484,-0.002157,-0.014757,0.001644,0.028801,1,cluster4
485,0.009962,0.012457,-0.009884,0.021426,1,cluster1
486,0.008874,-0.004807,-0.02657,0.00978,1,cluster6
487,0.002518,-0.011988,0.004165,0.029173,0,cluster4
488,0.002015,-0.008313,0.007742,0.031896,0,cluster4
489,-0.01782,-0.015266,-0.019867,-0.015141,1,cluster3
490,-0.001132,0.010511,0.004526,-0.002761,1,cluster2
491,0.013945,0.009312,0.002843,-0.008608,1,cluster2
492,-0.013298,0.009528,0.003995,0.000601,1,cluster2
493,-0.001849,0.000892,-0.020679,0.017309,1,cluster6
494,0.009579,0.00296,-0.019071,0.014948,1,cluster6
495,-0.003314,0.004915,-0.000819,-0.005928,1,cluster2
496,-0.000853,0.010941,0.004933,-0.002554,1,cluster2
497,0.032563,0.000618,-0.022134,0.005677,1,cluster5
498,-0.019129,0.0072,0.001941,0.00092,1,cluster2
499,0.0224,-0.016896,-0.001276,0.019149,1,cluster4
500,-0.003326,0.003063,-0.018525,0.01931,1,cluster6
501,0.012619,-0.005701,-0.027565,0.007913,1,cluster6
502,0.000333,0.006488,-0.015333,0.020476,1,cluster1
503,0.003865,0.011551,0.005361,-0.003699,1,cluster2
504,0.005216,-0.008214,0.02364,0.004379,1,cluster0
505,-0.002674,0.006296,-0.015416,0.021342,1,cluster1
506,0.009406,0.011598,-0.010697,0.021013,1,cluster1
507,0.005234,0.005154,-0.016795,0.017918,1,cluster1
508,-0.006604,-0.01534,0.017146,0.003353,0,cluster0
509,0.005843,0.010547,-0.011592,0.021467,1,cluster1
510,0.007824,0.004701,-0.017323,0.016743,0,cluster1
511,0.002211,0.009388,-0.012589,0.021869,1,cluster1
512,-0.012343,-0.002355,-0.007549,-0.007982,1,cluster2
513,-0.000897,0.0131,0.007026,-0.001038,1,cluster2
514,-0.003048,0.003492,-0.018119,0.019516,0,cluster6
515,-0.004113,-0.029319,-0.049865,-0.002951,1,cluster3
516,-0.002565,0.010523,0.004587,-0.002276,1,cluster2
517,0.052464,0.009096,-0.014609,0.004958,0,cluster5
518,-0.001409,-0.009149,0.00705,0.032453,0,cluster4
519,0.022526,0.000698,-0.021709,0.00907,0,cluster5
520,0.010926,0.007268,-0.014945,0.017496,1,cluster1
521,0.018677,-0.007457,0.023908,0.00043,0,cluster0
522,0.006693,0.009633,-0.012507,0.020549,1,cluster1
523,-0.005337,0.01292,0.007005,0.000313,0,cluster2
524,-0.018995,-0.028212,-0.032366,-0.023755,1,cluster3
525,0.012429,-0.01043,0.021244,0.00044,1,cluster0
526,-0.001144,0.008659,-0.013179,0.022477,1,cluster1
527,0.002445,-0.014328,0.001901,0.02757,1,cluster4
528,-0.00391,-0.017858,0.014614,0.000706,1,cluster0
529,0.009827,-0.01183,0.004066,0.026853,1,cluster4
530,0.005985,-0.013311,0.002764,0.0271,1,cluster4
531,-0.015347,-0.026619,0.006522,-0.001585,0,cluster0
532,-0.002887,0.012252,0.006274,-0.000966,1,cluster2
533,-0.003409,-0.016691,-0.000185,0.027873,1,cluster4
534,-0.003647,0.004793,-0.016838,0.02062,0,cluster1
535,-0.000081,-0.018229,-0.00179,0.025696,1,cluster4
536,0.005803,-0.011366,0.004654,0.028513,1,cluster4
537,-0.00691,0.012716,0.006862,0.000694,1,cluster2
538,0.009823,0.012243,-0.010087,0.021323,1,cluster1
539,-0.014463,0.003276,-0.002021,-0.003361,1,cluster2
540,-0.004932,0.011712,-0.010091,0.02586,1,cluster1
541,0.003256,0.006158,0.000158,-0.007247,1,cluster2
542,-0.003088,0.00081,-0.004803,-0.008857,1,cluster2
543,0.003493,-0.015345,-0.036591,0.00424,1,cluster3
544,0.009962,0.012457,-0.009884,0.021426,1,cluster1
545,0.001628,0.006262,-0.015597,0.019888,1,cluster1
546,0.000389,0.006181,0.000279,-0.006278,1,cluster2
547,0.017261,0.005922,-0.016467,0.014454,0,cluster5
548,-0.008678,0.012606,-0.009096,0.027727,0,cluster1
549,0.010042,-0.022628,-0.006401,0.019271,0,cluster4
550,0.020625,-0.009311,-0.015426,-0.023781,1,cluster3
551,-0.015199,-0.000086,-0.005253,-0.005455,1,cluster2
552,0.001067,0.011681,0.005584,-0.002678,1,cluster2
553,0.00228,0.009496,-0.012488,0.02192,0,cluster1
554,0.024251,-0.016263,-0.000727,0.018974,1,cluster4
555,0.011718,0.010716,-0.011632,0.019631,1,cluster1
556,0.016247,0.001736,-0.004574,-0.014642,1,cluster2
557,0.0134,-0.008946,-0.030736,0.005396,1,cluster6
558,0.001556,0.008378,-0.013546,0.021383,1,cluster1
559,0.012959,0.005956,-0.016285,0.015908,1,cluster1
560,0.042732,0.011873,-0.011583,0.010124,1,cluster5
561,0.013164,0.012557,0.006014,-0.006091,1,cluster2
562,-0.031356,-0.029102,-0.048714,0.006257,1,cluster3
563,-0.008214,0.006249,0.000643,-0.00337,1,cluster2
564,-0.000501,0.005199,-0.016553,0.019857,1,cluster1
565,0.000604,-0.004617,-0.010188,-0.01386,1,cluster2
566,0.006019,-0.022164,-0.005813,0.020932,1,cluster4
567,0.000942,0.011881,-0.01013,0.024024,0,cluster1
568,0.001952,-0.000309,-0.006062,-0.011312,0,cluster2
569,0.012694,-0.011853,0.003944,0.025884,0,cluster4
570,0.007694,0.01118,-0.011043,0.021292,1,cluster1
571,0.011204,0.007697,-0.014538,0.017702,1,cluster1
572,-0.000631,0.011678,-0.010273,0.024406,1,cluster1
573,0.002102,-0.017493,-0.038624,0.003208,1,cluster3
574,0.004479,0.010666,-0.01143,0.022003,0,cluster1
575,-0.001002,0.004033,-0.001754,-0.00731,1,cluster2
576,0.007323,-0.015696,0.000407,0.024996,1,cluster4
577,-0.015106,0.006736,0.001352,-0.000741,1,cluster2
578,0.000345,0.00834,0.002372,-0.004762,1,cluster2
579,0.011804,0.006397,-0.015818,0.016599,1,cluster1
580,0.003865,0.011551,0.005361,-0.003699,1,cluster2
581,0.004088,0.012288,-0.009845,0.023262,0,cluster1
582,-0.002366,-0.01508,0.001339,0.028646,1,cluster4
583,-0.005129,0.013242,0.00731,0.000468,1,cluster2
584,0.010926,0.007268,-0.014945,0.017496,0,cluster1
585,0.014264,0.012423,-0.010066,0.019972,1,cluster1
586,-0.011082,0.006272,0.000764,-0.002401,1,cluster2
587,0.012664,-0.007841,0.023744,0.002162,1,cluster0
588,-0.018079,-0.002309,-0.007307,-0.006043,1,cluster2
589,-0.00691,0.012716,0.006862,0.000694,1,cluster2
590,-0.001465,0.010389,-0.011493,0.023787,0,cluster1
591,0.000676,0.013304,0.007169,-0.001419,1,cluster2
592,-0.001657,0.00564,-0.016086,0.020548,1,cluster1
593,-0.007711,0.002574,-0.002934,-0.006093,1,cluster2
594,-0.00655,0.004368,-0.001237,-0.005232,0,cluster2
595,0.007589,0.002112,-0.019823,0.01502,1,cluster6
596,-0.016187,0.001006,-0.020073,0.022155,1,cluster6
597,0.016483,-0.014906,0.000856,0.022501,1,cluster4
598,-0.005445,0.008693,-0.012998,0.023931,1,cluster1
599,0.007366,-0.017856,-0.001687,0.02348,0,cluster4
600,-0.005754,0.012275,0.006395,0.000003,1,cluster2
601,0.004081,0.000753,-0.005106,-0.011281,1,cluster2
602,0.008188,0.000812,-0.021103,0.013916,1,cluster6
603,-0.001475,0.003696,-0.017976,0.019135,1,cluster6
604,0.007323,-0.015696,0.000407,0.024996,1,cluster4
605,-0.008932,-0.00337,-0.024563,0.016699,1,cluster6
606,0.003277,-0.004547,-0.026125,0.011822,1,cluster6
607,-0.002479,-0.013027,0.003331,0.030111,1,cluster4
608,-0.007927,0.013372,0.007533,0.001488,0,cluster2
609,0.001737,-0.008743,0.007336,0.03169,1,cluster4
610,-0.01934,-0.010936,-0.015619,-0.011624,1,cluster3
611,0.012416,0.006949,0.000607,-0.009743,1,cluster2
612,0.004776,0.001827,-0.004089,-0.010765,1,cluster2
613,0.037292,0.007922,-0.015222,0.009185,0,cluster5
614,-0.011826,-0.028269,-0.032669,-0.026178,1,cluster3
615,0.036,-0.015925,-0.000805,0.015303,1,cluster4
616,0.002518,0.007243,0.001235,-0.006247,1,cluster2
617,0.00529,-0.014385,0.001748,0.026584,1,cluster4
618,-0.001323,0.005762,-0.000067,-0.006,1,cluster2
619,-0.003827,0.001896,-0.003726,-0.007857,1,cluster2
620,-0.009605,0.004101,-0.00139,-0.004402,1,cluster2
621,-0.005541,0.006319,-0.015294,0.022311,0,cluster1
622,0.012118,-0.006868,-0.012766,-0.019253,1,cluster3
623,0.002731,0.001287,-0.020454,0.016061,1,cluster6
624,-0.000309,0.009948,-0.01196,0.023096,1,cluster1
625,0.013667,0.008882,0.002437,-0.008814,1,cluster2
626,0.003631,-0.010269,0.005792,0.029998,0,cluster4
627,0.009943,-0.000929,-0.022851,0.012122,1,cluster6
628,-0.004959,-0.013209,-0.018319,-0.017987,1,cluster3
629,-0.003412,0.007382,-0.014339,0.022343,1,cluster1
630,0.009536,0.00512,-0.016977,0.016464,1,cluster1
631,-0.00492,0.013564,0.007615,0.000622,1,cluster2
632,0.008701,0.003831,-0.018197,0.015845,1,cluster6
633,-0.002714,-0.015617,0.000831,0.028388,1,cluster4
634,0.011569,0.003808,-0.018318,0.014876,0,cluster6
635,0.000432,0.004021,-0.001814,-0.007794,1,cluster2
636,0.002601,0.007766,-0.014174,0.02061,0,cluster1
637,0.004433,-0.004988,-0.026592,0.011131,1,cluster6
638,0.024348,-0.018749,-0.04061,-0.005062,1,cluster3
639,-0.01243,0.001964,-0.003362,-0.004949,1,cluster2
640,0.008817,0.012521,0.006129,-0.00467,1,cluster2
641,-0.000144,0.01243,-0.009562,0.024767,1,cluster1
642,0.010926,0.007268,-0.014945,0.017496,1,cluster1
643,0.00532,0.000835,-0.020982,0.014886,1,cluster6
644,0.018268,-0.001427,-0.023621,0.009007,1,cluster5
645,0.013751,0.009404,-0.012972,0.018043,1,cluster1
646,-0.003455,0.009541,-0.012245,0.023859,1,cluster1
647,-0.029922,-0.029113,-0.048774,0.005773,1,cluster3
648,-0.004064,0.004148,-0.017448,0.02031,0,cluster1
649,-0.006505,0.011509,-0.010234,0.026241,1,cluster1
650,0.028327,-0.012193,0.003075,0.020449,1,cluster4
651,0.023788,0.009325,-0.013397,0.014651,1,cluster5
652,0.002777,-0.005714,-0.011325,-0.015345,0,cluster2
653,-0.006629,-0.010927,0.021422,0.006431,0,cluster0
654,0.00973,0.005027,-0.001162,-0.010186,1,cluster2
655,-0.006403,-0.015031,0.017438,0.003501,0,cluster0
656,0.001671,0.004103,-0.017691,0.018372,1,cluster6
657,0.023096,-0.015822,-0.00026,0.019665,1,cluster4
658,0.007156,0.00367,-0.018299,0.016247,1,cluster6
659,0.012489,0.000778,-0.021285,0.012462,1,cluster6
660,0.012493,-0.023295,-0.007132,0.017992,1,cluster4
661,0.012916,0.008116,-0.014192,0.017424,1,cluster1
662,0.001545,-0.013491,0.002742,0.028451,1,cluster4
663,-0.012993,0.005547,0.000128,-0.00227,1,cluster2
664,0.021834,-0.024449,-0.008573,0.014084,1,cluster4
665,-0.014928,-0.050066,-0.032117,0.008489,1,cluster3
666,0.007363,0.006216,-0.01584,0.01795,0,cluster1
667,-0.013394,0.007154,0.001698,-0.001019,1,cluster2
668,-0.003369,0.005222,-0.016432,0.020826,0,cluster1
669,-0.007188,0.012287,0.006456,0.000488,1,cluster2
670,0.043212,-0.018141,-0.003202,0.011363,1,cluster4
671,-0.009698,-0.022346,0.010466,-0.000491,1,cluster0
672,-0.010452,0.00096,-0.020316,0.020217,1,cluster6
673,0.006582,0.009461,-0.012669,0.020466,1,cluster1
674,0.002479,0.003124,-0.018666,0.017423,1,cluster6
675,-0.006172,0.011631,0.005785,-0.000306,1,cluster2
676,0.008843,-0.020027,-0.003841,0.021479,1,cluster4
677,0.005579,-0.012122,-0.033542,0.005787,1,cluster6
678,-0.014754,0.000994,-0.020134,0.021671,1,cluster6
679,-0.006085,0.007312,0.001598,-0.003339,1,cluster2
680,0.012685,-0.018546,-0.002539,0.021231,0,cluster4
681,-0.009624,-0.028517,-0.011426,0.021714,1,cluster4
682,0.032254,0.0042,-0.002741,-0.01825,1,cluster2
683,0.029202,0.011009,-0.011952,0.014022,1,cluster5
684,-0.01395,0.006295,0.000885,-0.001432,1,cluster2
685,0.030179,-0.01156,0.003624,0.020274,1,cluster4
686,0.013404,-0.033018,-0.016583,0.010926,1,cluster4
687,-0.007114,0.006116,-0.015437,0.022693,1,cluster1
688,0.005976,-0.020004,-0.003719,0.022448,0,cluster4
689,0.013314,-0.004627,-0.026549,0.008429,1,cluster6
690,-0.003412,0.007382,-0.014339,0.022343,1,cluster1
691,0.018621,0.012081,0.005365,-0.008236,1,cluster2
692,0.00381,0.011859,-0.010252,0.023055,1,cluster1
693,0.003503,0.00654,0.000519,-0.007064,1,cluster2
694,-0.009926,0.005831,0.000297,-0.003092,0,cluster2
695,-0.006929,-0.019901,-0.003174,0.02681,1,cluster4
696,0.000846,0.009507,-0.012427,0.022405,1,cluster1
697,-0.014185,0.003706,-0.001615,-0.003154,1,cluster2
698,-0.00035,0.007266,0.001356,-0.005278,1,cluster2
699,-0.017254,-0.007714,-0.01257,-0.010076,0,cluster3
700,-0.011864,0.009517,0.003934,0.000116,1,cluster2
701,-0.007383,0.012379,-0.00936,0.027139,1,cluster1
702,0.013602,0.002496,-0.019659,0.013288,1,cluster5
703,-0.001816,0.00762,-0.014163,0.021978,1,cluster1
704,-0.009476,-0.002378,-0.00767,-0.008951,1,cluster2
705,-0.001002,0.004033,-0.001754,-0.00731,1,cluster2
706,-0.007473,-0.018909,0.013719,0.001159,0,cluster0
707,-0.003976,-0.022413,0.010204,-0.00244,1,cluster0
708,-0.008066,0.013157,0.007329,0.001385,1,cluster2
709,-0.012837,0.008013,0.002511,-0.000606,1,cluster2
710,0.000284,-0.022118,-0.00557,0.02287,0,cluster4
711,0.006296,-0.002503,-0.008337,-0.014282,1,cluster2
712,-0.002844,0.010093,0.00418,-0.002482,0,cluster2
713,-0.003079,0.007504,0.00168,-0.004205,1,cluster2
714,0.004121,0.003435,-0.018422,0.017093,1,cluster6
715,-0.00044,0.00752,-0.014307,0.021451,1,cluster1
716,0.009492,0.007279,-0.014884,0.017981,1,cluster1
717,0.028046,0.01145,-0.011485,0.014713,0,cluster5
718,0.005525,-0.011796,0.004247,0.028307,0,cluster4
719,0.003255,0.008775,-0.013219,0.021095,1,cluster1
720,-0.00691,0.012716,0.006862,0.000694,1,cluster2
721,0.017731,0.0111,-0.011467,0.017899,1,cluster1
722,-0.008622,0.012298,0.006516,0.000973,1,cluster2
723,0.003158,0.008625,-0.013361,0.021023,1,cluster1
724,-0.009778,0.012739,0.006983,0.001664,1,cluster2
725,0.003992,0.009914,-0.012142,0.021642,1,cluster1
726,0.007893,0.004809,-0.017222,0.016794,1,cluster1
727,-0.001978,0.00737,-0.014399,0.021858,1,cluster1
728,-0.005888,-0.036104,-0.018905,0.015195,1,cluster3
729,0.019572,0.00504,-0.017402,0.013072,1,cluster5
730,0.013142,0.004011,-0.018175,0.014495,1,cluster5
731,0.014449,-0.013594,0.002197,0.024089,0,cluster4
732,0.001671,0.004103,-0.017691,0.018372,0,cluster6
733,0.017533,-0.024414,-0.008391,0.015538,1,cluster4
734,-0.004534,0.003422,-0.018135,0.019962,1,cluster6
735,0.010843,-0.012486,0.003395,0.026059,1,cluster4
736,0.004539,0.00408,-0.017812,0.017402,0,cluster6
737,0.00634,-0.004663,-0.01043,-0.015798,1,cluster2
738,0.012204,-0.011187,-0.016953,-0.022286,1,cluster3
739,-0.004932,0.011712,-0.010091,0.02586,1,cluster1
740,0.000647,-0.006776,-0.012281,-0.015376,1,cluster3
741,-0.001088,-0.010879,0.005364,0.031143,0,cluster4
742,0.025364,-0.014545,0.000899,0.019799,1,cluster4
743,-0.006514,0.007042,-0.01456,0.023138,1,cluster1
744,-0.002021,0.00953,-0.012306,0.023374,1,cluster1
745,0.019572,0.00504,-0.017402,0.013072,0,cluster5
746,-0.004482,0.003504,-0.018058,0.020001,1,cluster6
747,0.0088,-0.017867,-0.001747,0.022995,1,cluster4
748,0.023049,0.01041,-0.01232,0.015651,1,cluster5
749,0.003893,0.011987,-0.01013,0.023117,1,cluster1
750,0.006582,0.009461,-0.012669,0.020466,1,cluster1
751,0.002422,0.004869,-0.001062,-0.007866,1,cluster2
752,-0.007627,0.003097,-0.018343,0.020764,1,cluster6
753,-0.007581,-0.023135,-0.006284,0.024777,1,cluster4
754,0.003148,0.001932,-0.019845,0.016371,1,cluster6
755,0.011142,-0.00353,-0.025411,0.009914,1,cluster6
756,-0.006738,0.004078,-0.001511,-0.005371,0,cluster2
757,0.003949,0.012073,-0.010048,0.023158,1,cluster1
758,0.012873,0.010275,-0.012099,0.01894,1,cluster1
759,-0.005016,0.01119,0.005318,-0.000997,1,cluster2
760,0.002227,0.004962,-0.016878,0.018784,1,cluster1
761,-0.001215,-0.009242,0.022866,0.005802,1,cluster0
762,-0.018947,0.005255,0.00005,-0.000493,1,cluster2
763,0.024807,0.003827,-0.002845,-0.016033,1,cluster2
764,-0.004786,-0.021848,-0.026692,-0.024052,1,cluster3
765,-0.006589,0.010986,0.005175,-0.000616,1,cluster2
766,0.003299,0.003998,-0.001936,-0.008764,0,cluster2
767,0.012403,0.005097,-0.017099,0.015495,0,cluster5
768,-0.008366,0.004182,-0.017266,0.021764,0,cluster1
769,0.000237,0.004114,-0.01763,0.018856,1,cluster6
770,-0.001197,0.004125,-0.017569,0.019341,0,cluster6
771,0.032146,-0.000026,-0.022743,0.005368,0,cluster5
772,0.013992,-0.01692,0.014903,-0.004594,1,cluster0
773,0.019251,0.00677,-0.015715,0.014382,1,cluster5
774,0.004561,0.012625,0.006377,-0.003183,1,cluster2
775,-0.005387,-0.015687,0.016768,0.002707,1,cluster0
776,0.003256,0.006158,0.000158,-0.007247,1,cluster2
777,-0.003791,0.013082,0.007109,-0.000088,1,cluster2
778,0.011773,0.010408,0.003981,-0.007123,1,cluster2
779,0.007867,0.002542,-0.019417,0.015226,1,cluster6
780,-0.010013,0.01015,0.004483,-0.000059,1,cluster2
781,0.026093,-0.022323,-0.006661,0.014146,1,cluster4
782,-0.004274,-0.013968,0.018394,0.003532,1,cluster0
783,-0.009713,-0.000125,-0.021393,0.019216,1,cluster6
784,-0.001849,0.000892,-0.020679,0.017309,1,cluster6
785,0.001588,-0.015651,0.000649,0.026935,0,cluster4
786,0.012363,-0.016816,-0.000852,0.022542,1,cluster4
787,0.037885,-0.024145,-0.008833,0.008959,1,cluster4
788,-0.003283,0.000903,-0.020619,0.017793,1,cluster6
789,-0.002565,-0.008708,0.007518,0.033144,1,cluster4
790,-0.004042,0.012693,0.006741,-0.000275,1,cluster2
791,-0.003932,-0.026403,-0.009575,0.021291,0,cluster4
792,0.003813,-0.012214,0.003901,0.028585,0,cluster4
793,-0.012492,-0.009263,-0.014236,-0.012737,1,cluster3
794,0.002409,0.003017,-0.018768,0.017371,1,cluster6
795,-0.018122,-0.00015,-0.005213,-0.004527,1,cluster2
796,0.007138,0.010321,-0.011856,0.020879,1,cluster1
797,-0.00387,0.004055,-0.001633,-0.00634,1,cluster2
798,-0.001326,0.010604,-0.011289,0.02389,0,cluster1
799,0.005342,0.00938,0.003207,-0.0057,1,cluster2
800,0.003213,0.008317,0.002251,-0.005731,1,cluster2
801,0.023099,-0.002869,-0.025185,0.006398,1,cluster5
802,0.011526,0.005967,-0.016225,0.016392,1,cluster1
803,0.006757,-0.023249,-0.00689,0.019931,1,cluster4
804,0.008059,0.00729,-0.014823,0.018465,1,cluster1
805,0.00224,-0.012417,0.003759,0.028967,1,cluster4
806,0.008757,-0.015708,0.000346,0.024511,1,cluster4
807,-0.001379,0.00607,-0.015679,0.020754,1,cluster1
808,0.00029,0.008648,-0.01324,0.021992,1,cluster1
809,0.004283,0.012195,0.005971,-0.003389,1,cluster2
810,-0.013765,-0.000098,-0.005314,-0.005939,1,cluster2
811,0.003949,0.012073,-0.010048,0.023158,1,cluster1
812,0.000055,0.006059,-0.01574,0.02027,1,cluster1
813,0.003118,-0.013288,0.002885,0.028069,1,cluster4
814,0.006025,0.008602,-0.013482,0.020054,0,cluster1
815,0.008658,0.00599,-0.016104,0.017362,1,cluster1
816,-0.001988,0.000677,-0.020882,0.017206,1,cluster6
817,-0.019949,-0.016329,-0.020823,-0.015172,0,cluster3
818,0.02198,0.006532,-0.016039,0.013309,1,cluster5
819,0.012873,0.010275,-0.012099,0.01894,1,cluster1
820,0.001081,0.012096,-0.009927,0.024128,1,cluster1
821,0.038908,0.005965,-0.017173,0.007287,1,cluster5
822,0.021536,0.003621,-0.018844,0.011432,1,cluster5
823,0.014449,-0.013594,0.002197,0.024089,1,cluster4
824,-0.002631,0.004137,-0.017509,0.019826,1,cluster1
825,0.001254,0.003458,-0.0183,0.018062,1,cluster6
826,0.003355,0.004478,-0.017385,0.018073,1,cluster1
827,-0.008217,0.011091,-0.01058,0.02652,1,cluster1
828,0.006164,0.008817,-0.013279,0.020157,1,cluster1
829,0.0044,0.003865,-0.018015,0.017299,1,cluster6
830,-0.012281,0.008872,0.003324,-0.000194,1,cluster2
831,-0.002352,0.004566,-0.017102,0.020032,1,cluster1
832,0.051031,0.009108,-0.014548,0.005442,1,cluster5
833,0.004452,0.008399,-0.013625,0.020435,0,cluster1
834,0.011578,0.010501,-0.011835,0.019528,1,cluster1
835,-0.004095,0.00816,0.002351,-0.003411,0,cluster2
836,-0.011959,-0.012088,0.004568,0.033916,0,cluster4
837,0.005585,0.012375,-0.009813,0.022824,0,cluster1
838,-0.000326,-0.027511,-0.010773,0.019322,1,cluster4
839,0.038471,-0.008066,-0.030749,-0.002327,0,cluster5
840,-0.01349,0.00478,-0.000598,-0.002638,1,cluster2
841,0.006164,0.008817,-0.013279,0.020157,1,cluster1
842,-0.002895,-0.018533,-0.039459,0.004146,1,cluster3
843,0.016552,0.004433,-0.001973,-0.012868,1,cluster2
844,-0.012473,0.004124,-0.001269,-0.003433,1,cluster2
845,0.000936,-0.018884,-0.002461,0.024902,1,cluster4
846,0.02503,0.004564,-0.01805,0.010927,0,cluster5
847,-0.000959,0.001873,-0.003847,-0.008826,1,cluster2
848,0.003671,0.011644,-0.010455,0.022952,1,cluster1
849,0.013135,-0.026755,-0.010506,0.015372,0,cluster4
850,0.024956,-0.008496,0.006773,0.024142,0,cluster4
851,0.023874,0.005005,-0.017583,0.011618,1,cluster5
852,0.001359,0.012526,-0.009521,0.024334,0,cluster1
853,0.006307,-0.015041,0.001077,0.02579,0,cluster4
854,-0.000019,0.01223,0.006153,-0.001935,1,cluster2
855,0.002197,-0.010258,0.005852,0.030483,1,cluster4
856,-0.004376,0.012571,-0.009278,0.026273,1,cluster1
857,-0.007645,-0.010271,0.022092,0.007225,1,cluster0
858,-0.012556,-0.01563,0.017071,0.00513,1,cluster0
859,-0.01063,-0.026028,-0.046452,0.001505,1,cluster3
860,-0.001015,0.002181,-0.01946,0.017928,1,cluster6
861,0.008883,0.001886,-0.020087,0.014432,1,cluster6
862,-0.005754,0.012275,0.006395,0.000003,1,cluster2
