@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
872,1.732051,0,1,cluster1
873,0,0,1,cluster3
874,1.732051,0,1,cluster1
875,1.732051,0,0,cluster1
876,1.732051,0,1,cluster1
877,1.732051,1.732051,0,cluster2
878,3.464102,1.732051,0,cluster0
879,1.732051,0,1,cluster1
880,0,0,1,cluster3
881,0,0,1,cluster3
882,1.732051,0,1,cluster1
883,0,0,1,cluster3
884,1.732051,1.732051,0,cluster2
885,0,0,1,cluster3
886,1.732051,1.732051,0,cluster2
887,0,0,1,cluster3
888,0,0,1,cluster3
889,0,0,1,cluster3
890,0,0,1,cluster3
891,0,0,1,cluster3
892,1.732051,0,1,cluster1
893,1.732051,1.732051,1,cluster2
894,1.732051,1.732051,1,cluster2
895,1.732051,0,1,cluster1
896,1.732051,0,1,cluster1
897,1.732051,1.732051,1,cluster2
898,0,0,1,cluster3
899,1.732051,0,1,cluster1
900,0,0,1,cluster3
901,0,0,1,cluster3
902,1.732051,1.732051,1,cluster2
903,0,0,1,cluster3
904,0,0,0,cluster3
905,0,0,1,cluster3
906,0,0,1,cluster3
907,0,0,0,cluster3
908,3.464102,1.732051,1,cluster0
909,1.732051,1.732051,1,cluster2
910,1.732051,0,1,cluster1
911,0,0,1,cluster3
912,0,0,1,cluster3
913,3.464102,1.732051,1,cluster0
914,1.732051,1.732051,1,cluster2
915,0,0,1,cluster3
916,1.732051,1.732051,1,cluster2
917,1.732051,1.732051,1,cluster2
918,0,0,1,cluster3
919,1.732051,1.732051,1,cluster2
920,0,0,1,cluster3
921,0,0,1,cluster3
922,1.732051,1.732051,1,cluster2
923,1.732051,0,1,cluster1
924,3.464102,1.732051,1,cluster0
925,0,0,1,cluster3
926,1.732051,0,0,cluster1
927,1.732051,0,1,cluster1
928,1.732051,1.732051,1,cluster2
929,0,0,1,cluster3
930,1.732051,0,1,cluster1
931,1.732051,0,1,cluster1
932,1.732051,0,1,cluster1
933,3.464102,1.732051,1,cluster0
934,1.732051,1.732051,0,cluster2
935,0,0,1,cluster3
936,1.732051,0,1,cluster1
937,0,0,1,cluster3
938,1.732051,0,1,cluster1
939,1.732051,0,1,cluster1
940,0,0,0,cluster3
941,0,0,1,cluster3
942,0,0,1,cluster3
943,1.732051,0,1,cluster1
944,0,0,1,cluster3
945,0,0,1,cluster3
946,3.464102,1.732051,1,cluster0
947,1.732051,0,1,cluster1
948,1.732051,0,1,cluster1
949,0,0,1,cluster3
950,3.464102,1.732051,1,cluster0
951,1.732051,0,1,cluster1
952,0,0,1,cluster3
953,0,0,1,cluster3
954,0,0,1,cluster3
955,1.732051,0,1,cluster1
956,1.732051,0,1,cluster1
957,1.732051,1.732051,1,cluster2
958,0,0,0,cluster3
959,0,0,1,cluster3
960,0,0,1,cluster3
961,1.732051,0,0,cluster1
962,1.732051,0,1,cluster1
963,0,0,1,cluster3
964,0,0,1,cluster3
965,0,0,1,cluster3
966,1.732051,1.732051,1,cluster2
967,1.732051,0,1,cluster1
968,0,0,0,cluster3
969,0,0,1,cluster3
970,1.732051,1.732051,1,cluster2
971,1.732051,0,1,cluster1
972,0,0,1,cluster3
973,1.732051,0,1,cluster1
974,0,0,1,cluster3
975,1.732051,0,1,cluster1
976,0,0,1,cluster3
977,1.732051,0,1,cluster1
978,0,0,1,cluster3
979,1.732051,0,1,cluster1
980,0,0,1,cluster3
981,0,0,1,cluster3
982,0,0,1,cluster3
983,0,0,1,cluster3
984,0,0,0,cluster3
985,1.732051,1.732051,1,cluster2
986,1.732051,0,1,cluster1
987,1.732051,1.732051,0,cluster2
988,3.464102,1.732051,1,cluster0
989,0,0,1,cluster3
990,1.732051,1.732051,1,cluster2
991,1.732051,1.732051,1,cluster2
992,3.464102,1.732051,1,cluster0
993,1.732051,1.732051,1,cluster2
994,1.732051,1.732051,1,cluster2
995,0,0,0,cluster3
996,3.464102,1.732051,1,cluster0
997,1.732051,1.732051,1,cluster2
998,1.732051,0,1,cluster1
999,0,0,1,cluster3
1000,0,0,1,cluster3
1001,0,0,1,cluster3
1002,1.732051,0,1,cluster1
1003,1.732051,1.732051,0,cluster2
1004,1.732051,1.732051,1,cluster2
1005,0,0,1,cluster3
1006,0,0,1,cluster3
1007,1.732051,0,1,cluster1
1008,1.732051,1.732051,0,cluster2
1009,1.732051,0,1,cluster1
1010,1.732051,1.732051,1,cluster2
1011,1.732051,0,1,cluster1
1012,0,0,1,cluster3
1013,0,0,0,cluster3
1014,1.732051,1.732051,1,cluster2
1015,0,0,1,cluster3
1016,1.732051,0,1,cluster1
1017,1.732051,0,1,cluster1
1018,0,0,1,cluster3
1019,1.732051,1.732051,1,cluster2
1020,0,0,1,cluster3
1021,1.732051,1.732051,0,cluster2
1022,1.732051,0,0,cluster1
1023,0,0,1,cluster3
1024,1.732051,0,1,cluster1
1025,0,0,1,cluster3
1026,1.732051,0,1,cluster1
1027,0,0,0,cluster3
1028,0,0,0,cluster3
1029,1.732051,1.732051,1,cluster2
1030,1.732051,1.732051,1,cluster2
1031,0,0,1,cluster3
1032,0,0,1,cluster3
1033,0,0,1,cluster3
1034,1.732051,1.732051,1,cluster2
1035,1.732051,1.732051,1,cluster2
1036,0,0,1,cluster3
1037,1.732051,1.732051,0,cluster2
1038,1.732051,0,0,cluster1
1039,1.732051,0,1,cluster1
1040,1.732051,1.732051,1,cluster2
1041,1.732051,0,0,cluster1
1042,1.732051,0,1,cluster1
1043,0,0,0,cluster3
1044,1.732051,0,1,cluster1
1045,1.732051,1.732051,1,cluster2
1046,0,0,1,cluster3
1047,0,0,1,cluster3
1048,1.732051,0,1,cluster1
1049,1.732051,0,1,cluster1
1050,0,0,1,cluster3
1051,1.732051,0,0,cluster1
1052,0,0,1,cluster3
1053,0,0,1,cluster3
1054,1.732051,0,1,cluster1
1055,0,0,0,cluster3
1056,1.732051,1.732051,1,cluster2
1057,0,0,1,cluster3
1058,1.732051,0,1,cluster1
1059,0,0,1,cluster3
1060,0,0,1,cluster3
1061,1.732051,1.732051,1,cluster2
1062,1.732051,0,0,cluster1
1063,0,0,0,cluster3
1064,0,0,1,cluster3
1065,1.732051,0,1,cluster1
1066,0,0,1,cluster3
1067,1.732051,0,1,cluster1
1068,1.732051,1.732051,1,cluster2
1069,1.732051,0,1,cluster1
1070,1.732051,0,1,cluster1
1071,0,0,1,cluster3
1072,1.732051,1.732051,1,cluster2
1073,0,0,0,cluster3
1074,0,0,1,cluster3
1075,0,0,1,cluster3
1076,1.732051,0,1,cluster1
1077,1.732051,1.732051,1,cluster2
1078,0,0,0,cluster3
1079,3.464102,1.732051,1,cluster0
1080,1.732051,0,1,cluster1
1081,3.464102,1.732051,1,cluster0
1082,1.732051,0,0,cluster1
1083,1.732051,0,1,cluster1
1084,1.732051,0,1,cluster1
1085,0,0,1,cluster3
1086,1.732051,1.732051,1,cluster2
1087,1.732051,0,1,cluster1
1088,1.732051,1.732051,0,cluster2
1089,0,0,0,cluster3
1090,0,0,1,cluster3
1091,1.732051,1.732051,1,cluster2
1092,1.732051,1.732051,1,cluster2
1093,0,0,0,cluster3
1094,1.732051,1.732051,1,cluster2
1095,3.464102,1.732051,1,cluster0
1096,1.732051,0,1,cluster1
1097,0,0,1,cluster3
1098,0,0,1,cluster3
1099,1.732051,1.732051,1,cluster2
1100,0,0,1,cluster3
1101,1.732051,0,1,cluster1
1102,0,0,0,cluster3
1103,0,0,1,cluster3
1104,0,0,1,cluster3
1105,1.732051,1.732051,1,cluster2
1106,0,0,1,cluster3
1107,1.732051,0,1,cluster1
1108,1.732051,0,1,cluster1
1109,0,0,1,cluster3
1110,1.732051,0,1,cluster1
1111,1.732051,1.732051,0,cluster2
1112,1.732051,1.732051,1,cluster2
1113,0,0,0,cluster3
1114,3.464102,1.732051,1,cluster0
1115,1.732051,1.732051,0,cluster2
1116,1.732051,1.732051,1,cluster2
1117,3.464102,1.732051,1,cluster0
1118,1.732051,0,1,cluster1
1119,0,0,1,cluster3
1120,0,0,1,cluster3
1121,0,0,1,cluster3
1122,0,0,1,cluster3
1123,0,0,1,cluster3
1124,3.464102,1.732051,1,cluster0
1125,0,0,0,cluster3
1126,0,0,1,cluster3
1127,0,0,1,cluster3
1128,0,0,1,cluster3
1129,1.732051,0,1,cluster1
1130,3.464102,1.732051,1,cluster0
1131,0,0,1,cluster3
1132,3.464102,1.732051,1,cluster0
1133,1.732051,1.732051,1,cluster2
1134,0,0,1,cluster3
1135,1.732051,0,1,cluster1
1136,0,0,1,cluster3
1137,0,0,1,cluster3
1138,1.732051,0,0,cluster1
1139,0,0,1,cluster3
1140,1.732051,1.732051,0,cluster2
1141,1.732051,1.732051,1,cluster2
1142,1.732051,1.732051,1,cluster2
1143,0,0,0,cluster3
1144,0,0,1,cluster3
1145,0,0,1,cluster3
1146,1.732051,0,1,cluster1
1147,0,0,1,cluster3
1148,0,0,1,cluster3
1149,1.732051,1.732051,0,cluster2
1150,0,0,1,cluster3
1151,1.732051,0,1,cluster1
1152,0,0,1,cluster3
1153,0,0,1,cluster3
1154,0,0,1,cluster3
1155,1.732051,1.732051,1,cluster2
1156,0,0,0,cluster3
1157,1.732051,0,1,cluster1
1158,0,0,1,cluster3
1159,1.732051,1.732051,1,cluster2
1160,0,0,0,cluster3
1161,1.732051,0,1,cluster1
1162,0,0,1,cluster3
1163,3.464102,1.732051,1,cluster0
1164,3.464102,1.732051,1,cluster0
1165,1.732051,0,1,cluster1
1166,1.732051,0,1,cluster1
1167,1.732051,0,1,cluster1
1168,0,0,1,cluster3
1169,0,0,1,cluster3
1170,1.732051,0,1,cluster1
1171,0,0,1,cluster3
1172,0,0,1,cluster3
1173,0,0,1,cluster3
1174,0,0,1,cluster3
1175,0,0,1,cluster3
1176,1.732051,1.732051,1,cluster2
1177,1.732051,1.732051,0,cluster2
1178,0,0,1,cluster3
1179,0,0,1,cluster3
1180,0,0,1,cluster3
1181,1.732051,1.732051,0,cluster2
1182,0,0,1,cluster3
1183,0,0,1,cluster3
1184,1.732051,0,1,cluster1
1185,1.732051,1.732051,1,cluster2
1186,1.732051,0,1,cluster1
1187,0,0,0,cluster3
1188,1.732051,0,1,cluster1
1189,1.732051,0,1,cluster1
1190,1.732051,0,1,cluster1
1191,1.732051,0,1,cluster1
1192,1.732051,0,1,cluster1
1193,1.732051,1.732051,0,cluster2
1194,0,0,1,cluster3
1195,0,0,1,cluster3
1196,0,0,0,cluster3
1197,1.732051,1.732051,0,cluster2
1198,1.732051,0,1,cluster1
1199,0,0,1,cluster3
1200,1.732051,0,1,cluster1
1201,3.464102,1.732051,0,cluster0
1202,1.732051,1.732051,1,cluster2
1203,0,0,1,cluster3
1204,1.732051,0,1,cluster1
1205,1.732051,0,1,cluster1
1206,1.732051,0,1,cluster1
1207,1.732051,0,1,cluster1
1208,0,0,1,cluster3
1209,0,0,0,cluster3
1210,1.732051,0,1,cluster1
1211,1.732051,0,1,cluster1
1212,1.732051,1.732051,1,cluster2
1213,0,0,1,cluster3
1214,3.464102,1.732051,1,cluster0
1215,0,0,1,cluster3
1216,1.732051,0,1,cluster1
1217,1.732051,0,1,cluster1
1218,0,0,1,cluster3
1219,3.464102,1.732051,1,cluster0
1220,1.732051,0,1,cluster1
1221,1.732051,1.732051,0,cluster2
1222,0,0,1,cluster3
1223,1.732051,1.732051,1,cluster2
1224,0,0,1,cluster3
1225,0,0,1,cluster3
1226,1.732051,1.732051,1,cluster2
1227,1.732051,1.732051,1,cluster2
1228,1.732051,0,1,cluster1
1229,0,0,1,cluster3
1230,1.732051,1.732051,1,cluster2
1231,0,0,1,cluster3
1232,0,0,0,cluster3
1233,0,0,1,cluster3
1234,0,0,1,cluster3
1235,0,0,0,cluster3
1236,0,0,1,cluster3
1237,0,0,0,cluster3
1238,1.732051,1.732051,1,cluster2
1239,0,0,1,cluster3
1240,0,0,1,cluster3
1241,1.732051,0,1,cluster1
1242,0,0,1,cluster3
1243,0,0,0,cluster3
1244,0,0,0,cluster3
1245,1.732051,1.732051,1,cluster2
1246,1.732051,0,0,cluster1
1247,1.732051,0,0,cluster1
1248,0,0,1,cluster3
1249,1.732051,0,1,cluster1
1250,0,0,0,cluster3
1251,1.732051,0,1,cluster1
1252,1.732051,0,1,cluster1
1253,1.732051,0,1,cluster1
1254,0,0,1,cluster3
1255,3.464102,1.732051,1,cluster0
1256,1.732051,0,1,cluster1
1257,0,0,1,cluster3
1258,1.732051,1.732051,1,cluster2
1259,0,0,1,cluster3
1260,1.732051,0,1,cluster1
1261,3.464102,1.732051,1,cluster0
1262,0,0,1,cluster3
1263,0,0,1,cluster3
1264,1.732051,1.732051,0,cluster2
1265,1.732051,0,1,cluster1
1266,1.732051,1.732051,1,cluster2
1267,0,0,1,cluster3
1268,0,0,1,cluster3
1269,0,0,1,cluster3
1270,1.732051,1.732051,1,cluster2
1271,0,0,1,cluster3
1272,0,0,1,cluster3
1273,1.732051,0,1,cluster1
1274,0,0,1,cluster3
1275,0,0,1,cluster3
1276,1.732051,1.732051,1,cluster2
1277,0,0,1,cluster3
1278,1.732051,0,1,cluster1
1279,0,0,1,cluster3
1280,1.732051,0,1,cluster1
1281,1.732051,0,1,cluster1
1282,3.464102,1.732051,1,cluster0
1283,0,0,1,cluster3
1284,1.732051,1.732051,0,cluster2
1285,1.732051,0,1,cluster1
1286,3.464102,1.732051,1,cluster0
1287,3.464102,1.732051,1,cluster0
1288,1.732051,1.732051,0,cluster2
1289,1.732051,0,1,cluster1
1290,0,0,1,cluster3
1291,0,0,1,cluster3
1292,0,0,1,cluster3
1293,1.732051,0,1,cluster1
1294,1.732051,0,0,cluster1
1295,1.732051,0,1,cluster1
1296,0,0,0,cluster3
1297,1.732051,1.732051,1,cluster2
1298,0,0,1,cluster3
1299,1.732051,0,1,cluster1
1300,1.732051,0,1,cluster1
1301,1.732051,0,0,cluster1
1302,0,0,1,cluster3
1303,3.464102,1.732051,0,cluster0
1304,1.732051,0,1,cluster1
1305,1.732051,1.732051,1,cluster2
1306,0,0,0,cluster3
1307,0,0,0,cluster3
1308,1.732051,1.732051,1,cluster2
1309,1.732051,0,1,cluster1
1310,0,0,0,cluster3
1311,1.732051,0,1,cluster1
1312,0,0,1,cluster3
1313,0,0,1,cluster3
1314,1.732051,0,0,cluster1
1315,1.732051,0,1,cluster1
1316,0,0,1,cluster3
1317,0,0,1,cluster3
1318,1.732051,0,1,cluster1
1319,1.732051,0,1,cluster1
1320,1.732051,0,1,cluster1
1321,0,0,1,cluster3
1322,1.732051,0,1,cluster1
1323,1.732051,0,1,cluster1
1324,1.732051,0,1,cluster1
1325,1.732051,0,0,cluster1
1326,1.732051,0,0,cluster1
1327,1.732051,1.732051,0,cluster2
1328,0,0,0,cluster3
1329,1.732051,0,1,cluster1
1330,1.732051,0,1,cluster1
1331,1.732051,1.732051,0,cluster2
1332,1.732051,0,1,cluster1
1333,1.732051,0,1,cluster1
1334,1.732051,1.732051,1,cluster2
1335,0,0,0,cluster3
1336,0,0,0,cluster3
1337,1.732051,0,1,cluster1
1338,0,0,1,cluster3
1339,3.464102,1.732051,1,cluster0
1340,1.732051,0,1,cluster1
1341,3.464102,1.732051,1,cluster0
1342,0,0,1,cluster3
1343,1.732051,0,1,cluster1
1344,0,0,1,cluster3
1345,1.732051,0,1,cluster1
1346,0,0,0,cluster3
1347,0,0,1,cluster3
1348,1.732051,0,1,cluster1
1349,0,0,1,cluster3
1350,3.464102,1.732051,1,cluster0
1351,1.732051,1.732051,1,cluster2
1352,1.732051,1.732051,1,cluster2
1353,0,0,1,cluster3
1354,0,0,1,cluster3
1355,1.732051,0,1,cluster1
1356,1.732051,0,1,cluster1
1357,1.732051,0,0,cluster1
1358,1.732051,1.732051,0,cluster2
1359,0,0,1,cluster3
1360,0,0,1,cluster3
1361,1.732051,1.732051,1,cluster2
1362,1.732051,1.732051,0,cluster2
1363,1.732051,1.732051,1,cluster2
1364,1.732051,0,0,cluster1
1365,0,0,1,cluster3
1366,0,0,1,cluster3
1367,0,0,1,cluster3
1368,0,0,1,cluster3
1369,1.732051,0,0,cluster1
1370,0,0,1,cluster3
1371,1.732051,0,1,cluster1
1372,0,0,1,cluster3
1373,0,0,1,cluster3
1374,3.464102,1.732051,1,cluster0
1375,3.464102,1.732051,1,cluster0
1376,0,0,1,cluster3
1377,0,0,1,cluster3
1378,1.732051,0,1,cluster1
1379,0,0,0,cluster3
1380,1.732051,0,1,cluster1
1381,0,0,1,cluster3
1382,1.732051,0,0,cluster1
1383,0,0,1,cluster3
1384,1.732051,0,0,cluster1
1385,1.732051,0,1,cluster1
1386,0,0,0,cluster3
1387,1.732051,1.732051,1,cluster2
1388,1.732051,0,0,cluster1
1389,1.732051,0,1,cluster1
1390,1.732051,0,0,cluster1
1391,1.732051,0,1,cluster1
1392,0,0,0,cluster3
1393,0,0,1,cluster3
1394,1.732051,0,1,cluster1
1395,3.464102,1.732051,1,cluster0
1396,1.732051,0,1,cluster1
1397,1.732051,1.732051,1,cluster2
1398,1.732051,0,1,cluster1
1399,0,0,1,cluster3
1400,1.732051,0,1,cluster1
1401,0,0,0,cluster3
1402,0,0,1,cluster3
1403,3.464102,1.732051,1,cluster0
1404,0,0,1,cluster3
1405,0,0,1,cluster3
1406,3.464102,1.732051,1,cluster0
1407,1.732051,0,1,cluster1
1408,0,0,1,cluster3
1409,0,0,1,cluster3
1410,1.732051,0,1,cluster1
1411,3.464102,1.732051,1,cluster0
1412,1.732051,0,1,cluster1
1413,0,0,0,cluster3
1414,1.732051,1.732051,1,cluster2
1415,1.732051,0,1,cluster1
1416,1.732051,1.732051,1,cluster2
1417,0,0,1,cluster3
1418,0,0,1,cluster3
1419,0,0,1,cluster3
1420,0,0,0,cluster3
1421,1.732051,0,1,cluster1
1422,0,0,1,cluster3
1423,0,0,1,cluster3
1424,0,0,1,cluster3
1425,1.732051,0,0,cluster1
1426,1.732051,1.732051,1,cluster2
1427,1.732051,0,0,cluster1
1428,1.732051,1.732051,1,cluster2
1429,3.464102,1.732051,1,cluster0
1430,1.732051,0,1,cluster1
1431,0,0,1,cluster3
1432,0,0,1,cluster3
1433,0,0,1,cluster3
1434,0,0,1,cluster3
1435,1.732051,0,1,cluster1
1436,1.732051,1.732051,1,cluster2
1437,0,0,1,cluster3
1438,0,0,1,cluster3
1439,1.732051,0,0,cluster1
1440,1.732051,0,1,cluster1
1441,1.732051,0,1,cluster1
1442,1.732051,0,1,cluster1
1443,0,0,1,cluster3
1444,0,0,1,cluster3
1445,1.732051,0,0,cluster1
1446,0,0,0,cluster3
1447,1.732051,1.732051,1,cluster2
1448,1.732051,1.732051,1,cluster2
1449,0,0,1,cluster3
1450,0,0,0,cluster3
1451,1.732051,1.732051,0,cluster2
1452,0,0,1,cluster3
1453,0,0,1,cluster3
1454,0,0,1,cluster3
1455,1.732051,0,1,cluster1
1456,0,0,1,cluster3
1457,0,0,1,cluster3
1458,1.732051,0,0,cluster1
1459,1.732051,1.732051,1,cluster2
1460,1.732051,1.732051,1,cluster2
1461,0,0,1,cluster3
1462,1.732051,0,1,cluster1
1463,0,0,1,cluster3
1464,1.732051,1.732051,0,cluster2
1465,0,0,1,cluster3
1466,1.732051,0,1,cluster1
1467,0,0,0,cluster3
1468,1.732051,0,1,cluster1
1469,1.732051,1.732051,0,cluster2
1470,1.732051,0,1,cluster1
1471,1.732051,0,1,cluster1
1472,1.732051,1.732051,1,cluster2
1473,0,0,1,cluster3
1474,1.732051,1.732051,1,cluster2
1475,3.464102,1.732051,0,cluster0
1476,0,0,1,cluster3
1477,3.464102,1.732051,1,cluster0
1478,1.732051,1.732051,1,cluster2
1479,0,0,1,cluster3
1480,1.732051,0,1,cluster1
1481,1.732051,0,1,cluster1
1482,1.732051,1.732051,0,cluster2
1483,0,0,1,cluster3
1484,0,0,1,cluster3
1485,1.732051,0,1,cluster1
1486,0,0,1,cluster3
1487,1.732051,0,1,cluster1
1488,0,0,0,cluster3
1489,3.464102,1.732051,1,cluster0
1490,1.732051,1.732051,1,cluster2
1491,1.732051,0,1,cluster1
1492,1.732051,0,1,cluster1
1493,1.732051,0,1,cluster1
1494,0,0,0,cluster3
1495,0,0,0,cluster3
1496,1.732051,0,1,cluster1
1497,1.732051,0,1,cluster1
1498,1.732051,0,0,cluster1
1499,1.732051,0,1,cluster1
1500,1.732051,0,0,cluster1
1501,1.732051,0,1,cluster1
1502,1.732051,1.732051,0,cluster2
1503,1.732051,0,1,cluster1
1504,0,0,1,cluster3
1505,0,0,1,cluster3
1506,0,0,0,cluster3
1507,1.732051,0,1,cluster1
1508,3.464102,1.732051,0,cluster0
1509,0,0,1,cluster3
1510,0,0,1,cluster3
1511,0,0,1,cluster3
1512,0,0,0,cluster3
1513,1.732051,0,0,cluster1
1514,0,0,0,cluster3
1515,1.732051,0,1,cluster1
1516,0,0,1,cluster3
1517,0,0,1,cluster3
1518,0,0,1,cluster3
1519,3.464102,1.732051,1,cluster0
1520,1.732051,1.732051,1,cluster2
1521,0,0,1,cluster3
1522,0,0,0,cluster3
1523,1.732051,0,0,cluster1
1524,0,0,1,cluster3
1525,1.732051,1.732051,0,cluster2
1526,0,0,0,cluster3
1527,0,0,0,cluster3
1528,1.732051,0,1,cluster1
1529,1.732051,0,1,cluster1
1530,1.732051,0,1,cluster1
1531,1.732051,0,1,cluster1
1532,1.732051,1.732051,1,cluster2
1533,0,0,1,cluster3
1534,0,0,0,cluster3
1535,3.464102,1.732051,0,cluster0
1536,0,0,1,cluster3
1537,3.464102,1.732051,1,cluster0
1538,0,0,1,cluster3
1539,0,0,1,cluster3
1540,0,0,1,cluster3
1541,1.732051,0,1,cluster1
1542,1.732051,1.732051,0,cluster2
1543,1.732051,0,0,cluster1
1544,0,0,1,cluster3
1545,0,0,1,cluster3
1546,1.732051,0,1,cluster1
1547,0,0,1,cluster3
1548,0,0,1,cluster3
1549,0,0,1,cluster3
1550,1.732051,0,1,cluster1
1551,0,0,0,cluster3
1552,0,0,1,cluster3
1553,0,0,1,cluster3
1554,1.732051,0,1,cluster1
1555,0,0,1,cluster3
1556,0,0,1,cluster3
1557,3.464102,1.732051,1,cluster0
1558,1.732051,0,1,cluster1
1559,0,0,1,cluster3
1560,0,0,1,cluster3
1561,1.732051,0,0,cluster1
1562,1.732051,1.732051,1,cluster2
1563,0,0,1,cluster3
1564,1.732051,1.732051,0,cluster2
1565,1.732051,0,1,cluster1
1566,1.732051,0,1,cluster1
1567,1.732051,0,1,cluster1
1568,0,0,1,cluster3
1569,0,0,1,cluster3
1570,1.732051,0,1,cluster1
1571,0,0,1,cluster3
1572,0,0,1,cluster3
1573,1.732051,0,1,cluster1
1574,0,0,1,cluster3
1575,0,0,1,cluster3
1576,1.732051,0,1,cluster1
1577,0,0,1,cluster3
1578,0,0,1,cluster3
1579,0,0,1,cluster3
1580,1.732051,0,1,cluster1
1581,0,0,0,cluster3
1582,1.732051,1.732051,1,cluster2
1583,3.464102,1.732051,1,cluster0
1584,0,0,0,cluster3
1585,0,0,0,cluster3
1586,0,0,1,cluster3
1587,0,0,1,cluster3
1588,0,0,1,cluster3
1589,1.732051,0,1,cluster1
1590,0,0,1,cluster3
1591,1.732051,0,1,cluster1
1592,1.732051,0,1,cluster1
1593,1.732051,0,1,cluster1
1594,0,0,1,cluster3
1595,3.464102,1.732051,0,cluster0
1596,1.732051,1.732051,1,cluster2
1597,0,0,1,cluster3
1598,0,0,1,cluster3
1599,1.732051,1.732051,0,cluster2
1600,0,0,0,cluster3
1601,0,0,0,cluster3
1602,0,0,1,cluster3
1603,0,0,1,cluster3
1604,1.732051,1.732051,1,cluster2
1605,3.464102,1.732051,0,cluster0
1606,0,0,1,cluster3
1607,1.732051,0,1,cluster1
1608,0,0,1,cluster3
1609,3.464102,1.732051,1,cluster0
1610,1.732051,0,1,cluster1
1611,0,0,1,cluster3
1612,1.732051,0,1,cluster1
1613,0,0,1,cluster3
1614,1.732051,0,1,cluster1
1615,0,0,0,cluster3
1616,0,0,1,cluster3
1617,1.732051,0,1,cluster1
1618,0,0,1,cluster3
1619,0,0,0,cluster3
1620,1.732051,1.732051,1,cluster2
1621,3.464102,1.732051,1,cluster0
1622,0,0,1,cluster3
1623,0,0,1,cluster3
1624,0,0,1,cluster3
1625,0,0,1,cluster3
1626,0,0,1,cluster3
1627,1.732051,1.732051,1,cluster2
1628,1.732051,1.732051,1,cluster2
1629,1.732051,0,0,cluster1
1630,1.732051,1.732051,0,cluster2
1631,1.732051,0,1,cluster1
1632,0,0,1,cluster3
1633,1.732051,0,1,cluster1
1634,0,0,1,cluster3
1635,0,0,1,cluster3
1636,0,0,1,cluster3
1637,0,0,0,cluster3
1638,1.732051,0,1,cluster1
1639,1.732051,1.732051,1,cluster2
1640,1.732051,1.732051,1,cluster2
1641,1.732051,0,1,cluster1
1642,0,0,0,cluster3
1643,3.464102,1.732051,1,cluster0
1644,0,0,1,cluster3
1645,1.732051,1.732051,1,cluster2
1646,0,0,1,cluster3
1647,0,0,1,cluster3
1648,0,0,1,cluster3
1649,0,0,0,cluster3
1650,3.464102,1.732051,1,cluster0
1651,0,0,1,cluster3
1652,0,0,1,cluster3
1653,3.464102,1.732051,0,cluster0
1654,3.464102,1.732051,1,cluster0
1655,1.732051,0,1,cluster1
1656,1.732051,0,1,cluster1
1657,0,0,1,cluster3
1658,0,0,1,cluster3
1659,1.732051,1.732051,0,cluster2
1660,3.464102,1.732051,1,cluster0
1661,1.732051,0,1,cluster1
1662,0,0,0,cluster3
1663,0,0,1,cluster3
1664,1.732051,1.732051,1,cluster2
1665,0,0,0,cluster3
1666,3.464102,1.732051,1,cluster0
1667,1.732051,0,0,cluster1
1668,0,0,0,cluster3
1669,0,0,1,cluster3
1670,3.464102,1.732051,1,cluster0
1671,0,0,1,cluster3
1672,1.732051,0,1,cluster1
1673,0,0,1,cluster3
1674,1.732051,0,1,cluster1
1675,1.732051,1.732051,0,cluster2
1676,0,0,1,cluster3
1677,1.732051,1.732051,1,cluster2
1678,1.732051,0,1,cluster1
1679,0,0,1,cluster3
1680,1.732051,0,1,cluster1
1681,0,0,1,cluster3
1682,1.732051,0,1,cluster1
1683,0,0,1,cluster3
1684,0,0,0,cluster3
1685,1.732051,1.732051,1,cluster2
1686,0,0,1,cluster3
1687,1.732051,0,1,cluster1
1688,0,0,0,cluster3
1689,1.732051,1.732051,0,cluster2
1690,1.732051,1.732051,1,cluster2
1691,1.732051,0,1,cluster1
1692,1.732051,0,1,cluster1
1693,1.732051,1.732051,1,cluster2
1694,0,0,1,cluster3
1695,1.732051,1.732051,1,cluster2
1696,0,0,1,cluster3
1697,1.732051,0,1,cluster1
1698,3.464102,1.732051,1,cluster0
1699,0,0,1,cluster3
1700,0,0,1,cluster3
1701,1.732051,0,1,cluster1
1702,0,0,1,cluster3
1703,0,0,1,cluster3
1704,0,0,1,cluster3
1705,1.732051,1.732051,1,cluster2
1706,0,0,1,cluster3
1707,0,0,1,cluster3
1708,0,0,1,cluster3
1709,1.732051,0,1,cluster1
1710,0,0,1,cluster3
1711,1.732051,0,1,cluster1
1712,0,0,1,cluster3
1713,1.732051,0,1,cluster1
1714,0,0,1,cluster3
1715,1.732051,0,1,cluster1
1716,1.732051,0,1,cluster1
1717,1.732051,0,0,cluster1
1718,0,0,0,cluster3
1719,1.732051,0,1,cluster1
1720,1.732051,0,1,cluster1
1721,1.732051,1.732051,0,cluster2
1722,0,0,0,cluster3
1723,3.464102,1.732051,1,cluster0
1724,1.732051,0,1,cluster1
1725,0,0,1,cluster3
