Latitude, Aircraft.Damage, Longitude
35.9475, 2, -5
45.27, 2, 5
36.9325, 2, -5
39.465, 2, -3
47.499722, 2, -6
33.456389, 2, -5
-0.882778, 2, 5
38.358056, 2, -4
36.66, 3, -5
39.25, 3, -6
36.135, 2, -4
-5.893611, 2, -3
32.116111, 3, -5
45.503056, 2, -4
44.094444, 2, -6
-45.202222, 2, 8
33.92, 3, -5
32.809444, 2, -5
-1.321667, 3, 1
35.361111, 2, -4
35.317223, 3, -4
41.196111, 2, -4
36.7775, 3, -4
41.75, 3, -4
40.2025, 2, -4
34.2, 2, -5
34.123056, 2, -4
42.591389, 2, -5
39.094444, 2, -4
26.920278, 2, -4
31.612222, 3, -4
30.585833, 2, -5
35.3, 3, -5
29.316667, 2, -4
37.23, 2, -3
32.233334, 2, -4
35.833333, 2, -4
33.638889, 2, -4
43.452222, 2, -4
61.867223, 2, -7
32.142222, 2, -5
40.093611, 3, -5
61.798333, 2, -8
33.944722, 3, -5
37.984166, 2, -6
40.969167, 2, -3
41.602778, 2, -4
61.966111, 2, -7
42.8525, 2, -3
36.716667, 2, -5
37.724445, 2, -6
34.688611, 2, -4
62.543611, 2, -7
38.031389, 2, -4
36.266667, 2, -4
43.165278, 2, -4
30.4125, 2, -4
48.45, 2, -5
39.1625, 2, -4
28, 2, -4
45.712222, 2, -6
40.235, 2, 0
36.001944, 2, -3
47.947222, 2, -4
10.6, 3, -3
43.830556, 2, -3
18.456667, 2, -3
48.074445, 2, -5
33.268056, 2, -5
34.101944, 2, -4
46.902222, 2, 0
36.0375, 2, -4
33.791667, 2, -4
29.336944, 2, -4
42.041944, 2, -5
39.086666, 2, -3
39.235555, 3, -3
32.413333, 2, -4
59.534722, 2, -7
26.431111, 2, -4
41.874167, 2, -3
38.943611, 2, -5
2.643611, 3, -3
33.258611, 2, -4
30.242222, 2, -4
32.826111, 2, -5
42.157778, 2, -3
25.647777, 2, -4
33.123611, 2, -5
38.315278, 2, -3
30.3975, 2, 4
44.475556, 2, -4
60.633333, 2, -7
26.784166, 2, -4
41.448055, 2, -4
41.308333, 2, -3
33.066667, 2, -5
33.871945, 2, -5
29.171945, 2, -4
31.940833, 2, -4
38.561111, 3, -6
41.639722, 2, -4
33.460833, 2, -5
39.677223, 2, -5
40.516389, 2, -5
37.719445, 1, -6
31.779723, 2, -5
48.832223, 2, -6
28.542222, 2, -4
35.826389, 3, -4
35.801389, 1, -5
63.101944, 2, -7
48.614722, 2, -5
42.620278, 1, -4
47.883056, 2, -5
46.9, 2, -5
46.768611, 2, -4
37.954722, 2, -3
31.279445, 2, -4
37.537777, 2, -4
42.467778, 2, -4
61.183333, 2, -7
36.101111, 2, -3
41.694444, 3, -4
47.248333, 3, -6
40.641666, 2, -5
18.384444, 3, -3
48.299444, 2, -5
42.449722, 2, -4
40.579167, 2, -3
40.735277, 2, -4
39.238889, 2, -5
43.160278, 2, -4
36.333333, 2, -5
33.460833, 2, -5
63.018611, 2, -7
47.176667, 2, -4
41.407222, 2, -4
39.99, 2, -3
41.134166, 2, -3
37.682223, 3, -5
33.8175, 2, -5
45.255556, 2, -6
59.594444, 2, -7
48.549444, 2, -5
38.615, 3, -3
33.958056, 2, -4
30.477778, 2, -4
33.992222, 2, -5
35.368334, 2, -5
60.183333, 2, -7
41.151389, 2, -4
34.512778, 3, -4
38.895833, 2, -4
40.189444, 2, -3
28.514722, 2, -4
27.453889, 2, -4
28.775278, 2, 4
34, 2, -4
25.066667, 2, 3
33.875556, 2, -4
34.666667, 2, -4
30.756667, 3, -4
30.351944, 2, -4
41.589444, 2, -3
36.211667, 2, -5
35.148333, 2, -4
38.965, 2, -3
34.021111, 2, -5
64.424445, 2, -7
35.213611, 2, -4
39.716667, 2, -4
45.603889, 2, -6
36.05, 2, -3
43.984166, 2, -4
58.700556, 2, -6
41.418334, 2, -4
27.85, 2, -4
33.613611, 2, -5
24.969723, 2, -4
36.755833, 2, -4
40.877778, 2, -5
47.308889, 2, -6
37.884722, 2, -5
36.135555, 2, -4
37.665278, 2, -4
41.200278, 2, -3
39.761944, 2, -4
40.123056, 2, -4
59.1175, 2, -8
30.119445, 2, -5
33.829723, 2, -5
32.925556, 2, -4
28.250278, 2, -4
43.673611, 2, -5
40.850556, 2, -4
43.112222, 3, -4
33.049722, 3, -4
34.268889, 2, -3
35.138611, 2, -5
59.562222, 2, -7
42.583889, 1, -3
46.718056, 2, -3
38.673611, 2, -6
40.263333, 2, -4
25.911667, 2, -4
35.135, 2, -5
38.7225, 2, -6
40.556667, 2, -6
35.237222, 2, -3
31.5725, 2, -4
40.201111, 2, -4
47.657778, 2, -5
38.796666, 3, -3
42.565833, 2, -4
61.930556, 2, -7
35.9475, 2, -5
62.320556, 2, -7
45.198889, 2, -4
43.808333, 2, -5
44.700556, 2, -5
40.865556, 2, -4
47.546666, 2, -5
47.398333, 2, -6
34.909444, 2, -4
41.190555, 2, -4
37.429167, 3, -5
32.142222, 2, 5
41.375834, 2, -3
42.577223, 2, -5
48.416389, 2, -6
42.6875, 2, -5
41.771945, 2, -4
44.286944, 2, -6
33.049722, 2, -4
29.270834, 2, -4
43.35, 3, -5
28.289722, 3, -4
30.003333, 2, -4
34.400278, 2, -4
32.681111, 2, -5
38.733333, 2, -6
40.124723, 2, -3
43.446389, 2, -4
35.808611, 2, -3
41.195277, 2, -5
30.715556, 2, -4
42.473611, 2, -4
33.642777, 2, -4
62.406944, 2, -7
43.933056, 2, -6
32.925278, 2, -4
36.557222, 2, -5
38.290833, 2, -6
61.95, 2, -7
34.442222, 2, -4
29.335555, 2, -4
37.686111, 2, -4
39.938889, 2, -3
36.039444, 3, -4
41.215833, 2, -4
44.880556, 2, -4
39.51, 2, -4
42.379167, 2, -6
35.617223, 2, -5
36.421945, 2, -5
33.177778, 2, -4
29.985, 2, -4
31.883889, 2, 4
38.439166, 2, -6
38.138611, 3, -3
39.32, 2, -6
34.106944, 2, -4
41.677223, 2, -3
39.222223, 2, -4
39.49, 2, -5
42.8, 2, -4
38.700556, 2, -4
29.266667, 2, -4
31.321389, 2, -4
29.619723, 3, -4
42.796111, 2, -4
45.3025, 2, -5
60.383333, 2, -7
25.963056, 2, -4
44.9275, 2, -4
32.931111, 2, -4
35.265833, 2, -5
47.670556, 2, -6
44.471389, 2, -4
-2.058889, 3, -3
27.456389, 2, -4
39.292777, 2, -4
44.406667, 2, -5
36.968334, 2, -4
61.124167, 2, -7
41.594166, 2, -5
30.056944, 2, -4
28.776667, 2, -4
38.454167, 2, -5
32.816667, 2, -5
29.134166, 2, -4
39.317778, 2, -6
39.467223, 2, -3
37.406389, 2, -3
40.138889, 2, -5
38.944444, 2, -3
36.099444, 2, -5
36.97, 2, -3
41.534166, 2, -4
37.905833, 2, -3
34.062778, 2, -4
25.350278, 2, 2
45.271667, 2, -5
62.522778, 2, -7
46.89, 2, -5
28.473611, 2, -4
28.822223, 2, 4
55.332778, 2, -8
41.988611, 2, -4
34.123056, 2, -4
33.734444, 2, -5
46.67, 3, -6
48.011111, 2, -5
43.631389, 3, -3
44.2975, 2, -5
36.286944, 2, -3
42.778334, 2, -4
64.512222, 2, -8
30, 2, 4
37.693333, 2, -6
35.058611, 2, -5
40.420834, 2, -4
58.703611, 2, -7
42.773334, 2, -6
41.153889, 3, -3
40.652222, 2, -3
45.171667, 2, -6
44.623611, 2, -4
39.983056, 2, -3
41.690277, 2, -3
45.405555, 2, -5
29.601389, 3, -4
40.068889, 2, -4
29.1775, 3, -4
35.499166, 3, -4
41.028056, 2, -4
61.783333, 2, -7
38.281111, 2, -6
38.934444, 2, -5
43.559722, 2, -4
41.274445, 3, -3
33.460833, 2, -5
30.396389, 2, -4
38.968611, 2, -3
30.289444, 2, -4
30.735277, 2, -4
61.75, 2, -7
34.645277, 2, -5
44.285555, 2, -4
40.476945, 1, -4
39.1725, 2, -3
31.920556, 2, -5
31.116389, 2, -5
36.196666, 2, -4
44.328056, 3, 0
41.522223, 3, -4
43.607222, 2, -5
0, 3, 0
41.883889, 2, -6
37.534722, 3, -5
32.3, 3, -4
38.955556, 2, -4
39.706667, 3, -5
33.840555, 2, -4
36.65, 2, -4
29.625556, 2, -4
42.533333, 2, -3
39.930834, 2, -4
34.654444, 2, -5
33.388889, 2, -4
39.386944, 2, -3
33.502222, 2, -3
38.534444, 2, -5
42.114167, 1, -4
20.18, 2, -7
34.545833, 3, -4
29.670834, 2, -4
39.570278, 2, -5
25.083333, 2, -3
34.933333, 2, -4
40.933889, 3, -4
38.449444, 3, -3
34.091666, 2, -5
40.796111, 2, -3
35.896111, 2, -5
-12.805, 2, 0
40.528056, 2, -4
38.157222, 2, -3
33.622778, 2, -5
46.5675, 2, -6
37.550833, 2, -4
39.318611, 2, -6
39.340555, 2, -4
41.964444, 3, 0
18.002778, 2, -3
35.152222, 2, -5
40.524445, 2, -3
32.482778, 2, -4
40.442777, 2, -3
35.073056, 2, -3
38.330556, 2, -4
36.84, 2, -5
42.997777, 2, -3
63.216667, 2, -7
41.508611, 2, -3
33.11, 2, -4
39, 2, 3
35.135, 2, -5
38.083333, 2, -5
44.2725, 2, -4
40.599166, 2, -5
34.209444, 2, 6
27.259722, 2, -4
32.150556, 2, -4
29.621945, 2, -4
33.645, 1, -4
31.866667, 3, -4
33.049722, 2, -4
-1.97, 3, -3
60.241389, 2, -7
38.721389, 2, -3
42.543333, 2, -6
34.3375, 2, -4
35.058889, 2, -5
40.403611, 2, -5
18.153889, 2, -3
38.799722, 2, -6
64.546666, 2, -7
26.593055, 1, -4
61.213611, 2, -7
40.079723, 2, -4
33.420278, 3, -5
36.32, 2, -5
32.308056, 3, -4
35.821667, 2, -4
30.671389, 3, -4
48.772778, 2, -5
42.921945, 2, -3
34.718056, 3, -5
40.163611, 2, -5
42.633333, 2, -4
40.990833, 2, -5
38.726667, 2, -4
35.933333, 2, -4
40.141389, 2, -5
47.907222, 2, -6
19.583333, 3, -4
-19.25, 2, 7
42.910833, 2, -4
30.506111, 3, -4
64.192222, 2, -7
40.721667, 2, -3
46.450556, 2, -4
40.374445, 2, -3
38.683334, 2, -6
7.836944, 2, -3
33.970278, 2, -4
42.721667, 3, -5
32.373056, 2, -4
31.840833, 3, -4
37.962222, 3, -3
43.181111, 2, -3
38.266667, 2, -5
34.1275, 2, -3
35.361667, 2, -5
43.849722, 2, -5
43.666667, 2, -4
42.195277, 2, -4
61.134444, 2, -7
41.955, 2, -3
48.955833, 2, -6
34.7325, 2, -4
34.743889, 2, -4
64.815278, 2, -7
41.968611, 1, -4
27.813056, 2, -4
39.664722, 2, -5
41.098611, 2, -5
37.856944, 2, -6
64.3, 2, -7
34.256944, 2, -5
34.126389, 2, -5
37.69, 3, -5
33.519723, 2, -5
-21.065833, 3, 2
34.2675, 2, -3
25.005278, 2, -4
53.916667, 2, 0
39.302222, 2, -4
39.344444, 2, -4
39.887222, 1, -5
40.163611, 2, -5
37.090555, 2, -5
35.758889, 2, -4
32.646111, 2, -4
27.971945, 2, -4
60.586666, 2, -7
33.996111, 3, -4
40.604444, 2, -5
34.259444, 2, -5
30.718334, 2, -4
25.285, 2, -3
28.026945, 2, -4
27.887777, 2, -4
41.028334, 2, -4
38.036944, 2, -4
37.138889, 2, -5
44.923334, 2, -4
35.933611, 2, -3
45.753333, 3, -6
29.850278, 2, -4
41.609167, 2, -4
30.711389, 2, -4
32.815556, 2, -5
35.933889, 2, -5
28.514722, 2, -4
33.928889, 3, -5
41.517778, 2, -4
35.542777, 3, -4
33.301389, 2, -5
33.821945, 2, -4
32.225, 2, -4
62.157778, 2, -7
32.558889, 3, -4
30.984166, 2, -4
18.068056, 2, -3
38.266667, 2, -3
37.408889, 2, -3
32.351389, 2, -4
32.383611, 2, -4
30.414167, 2, -4
48.608333, 2, -6
-17.65, 3, 8
32.705278, 2, -4
43.3875, 2, -4
42.460278, 2, -3
33.152778, 2, -5
36.248055, 2, -6
42.437222, 1, -3
41.713889, 2, -3
38.942222, 2, -4
41.691666, 2, -3
39.383333, 2, -3
29.066667, 2, 4
30.4, 3, -4
30.386666, 2, -5
45.116389, 2, -4
46.025, 2, -4
32.579167, 2, -4
40.498889, 3, -3
38.721389, 2, -3
35.171111, 2, -6
40.391944, 2, -5
43.209167, 2, -5
43.113889, 2, -4
43.907222, 2, -4
32.460556, 2, -4
37.895, 2, -6
-41.1, 3, -3
29.319723, 2, -5
18.3775, 2, -3
28.660833, 2, -4
61.454444, 2, -7
45.706667, 2, -4
41.509167, 2, -3
58.416667, 2, -7
-34.558889, 1, -2
33.516667, 2, -5
30.870278, 2, -4
32.451389, 2, -4
32.718611, 2, -4
39.223611, 2, -5
43.591944, 2, -5
35.655278, 2, -6
44.087222, 1, -4
35.1, 2, -6
35.259444, 2, -5
38.218056, 2, -5
42.154167, 2, -4
29.950833, 1, -4
35.768334, 2, -5
34.583056, 2, -4
30.289444, 2, -4
36.921389, 2, -5
35.831945, 2, -4
28.813611, 2, -4
38.556389, 2, -6
41.303056, 2, -4
48.885833, 2, -5
43.833889, 2, -5
70.194722, 2, -7
-8.336111, 2, 5
34.097222, 2, -5
32.438889, 3, -4
33.438333, 3, -5
42.363056, 1, -3
27.031389, 2, -4
32.826111, 2, -5
35.809722, 3, -4
36.949444, 2, -6
62.618889, 2, -7
38.909167, 2, -6
33.269167, 2, -5
29.989444, 2, -4
46.033333, 2, -5
34.637777, 2, -5
40.795277, 2, -3
38.707778, 2, -4
36.610556, 2, -4
44.881945, 2, -4
40.809444, 2, -3
34.820556, 2, -4
37.144444, 2, -5
42.368334, 2, -3
46.749166, 2, -5
46.955278, 2, 0
39.246666, 2, -4
32.315556, 2, -4
46.131389, 2, -5
40.971111, 2, -5
40.762222, 2, -5
30.212222, 2, -4
28.289722, 2, -4
34.703889, 2, -4
37.396111, 2, -4
39.736389, 2, -5
33.734444, 2, -5
36.9625, 2, -4
35.039722, 2, -4
45.605278, 2, -4
44.934722, 2, -4
38.005833, 1, -3
42.160278, 2, -6
27.071389, 2, -4
41.041111, 3, -6
31.619167, 3, -4
29.533611, 2, -4
41.541666, 2, -3
29.412222, 1, -4
40.821945, 2, -3
31.454722, 2, -4
32.788889, 2, -5
25.867778, 2, -4
44.044444, 2, -4
39.325556, 2, -3
65.35, 2, -7
26.616389, 3, -4
62.517778, 2, -7
33.512222, 3, -5
31.698333, 2, -4
36.125278, 2, -4
40.788333, 2, -5
29.704444, 2, -4
40.745833, 2, -4
30.556389, 1, -4
39.5, 2, -5
38.938333, 2, -3
42.195277, 2, -4
37.183333, 2, -3
42.1275, 2, -4
33.803333, 2, -5
26.001111, 2, -4
38.2025, 2, -6
42.066667, 2, -4
45.619445, 2, 6
42.223056, 2, -4
61.416667, 3, -7
26.219445, 3, -3
41.427778, 2, -4
33.116667, 2, -5
31.153056, 2, -4
48.193333, 3, -6
29.532778, 2, -4
31.3575, 2, -5
30.288611, 1, 1
33.734166, 2, -5
35.385277, 2, -4
26.175278, 2, -4
-17.386944, 3, -3
45.448889, 2, -4
36.3, 2, -4
60.5, 2, -7
29.634444, 2, -4
40.317222, 2, -4
38.052778, 2, -5
33.381945, 3, -4
46.251389, 2, -5
42.483889, 3, -5
39.668056, 2, -5
35.854444, 2, -4
33.982778, 3, -3
39.354444, 2, -3
25.6475, 2, -4
32.814722, 2, -5
47.914167, 2, -6
45.722778, 2, -4
45.435277, 2, -6
37.285, 2, -5
37.489722, 2, -6
34.283611, 2, -4
44.353333, 2, -3
38.940555, 2, -5
19.433333, 1, -4
43.6425, 2, -5
47.4, 2, -6
42.373334, 2, -3
47.711111, 2, -6
42.074167, 2, -5
44.787222, 2, -4
41.918334, 2, -3
40.245833, 2, -4
66.116667, 2, 3
30.493889, 2, -4
33.287222, 2, -5
41.1425, 2, -4
44.518334, 2, -4
34.904722, 2, -4
42.9625, 2, -3
36.410833, 2, -4
51.605278, 2, 0
46.904722, 2, -6
33.952222, 2, -4
8.965556, 3, -3
24.556111, 2, -4
39.516667, 2, -4
26.197222, 2, -4
38.759722, 2, -6
35.8575, 2, -4
45.5925, 3, -6
28.533334, 2, 0
45.96, 2, -5
40.786389, 2, -5
40.566111, 2, -3
34.798055, 2, -4
38.734444, 2, -5
27.195833, 2, -4
43.804167, 2, -6
41.5175, 2, -4
44.213611, 2, -5
35.641111, 2, -5
39.528889, 3, -5
35.466667, 3, -5
59.753889, 2, -7
41.666945, 2, -3
41.460833, 2, -4
45.249722, 2, -6
26.152222, 2, -4
37.299444, 2, -6
46.606667, 2, -5
41.908889, 2, -4
29.692222, 2, -4
18.491111, 3, -3
36.369723, 2, -4
36.0375, 2, -4
39.695833, 2, -4
35, 2, 4
36.251111, 3, -4
31.557222, 2, -4
33.665833, 3, -5
44.949722, 3, -4
27.318889, 2, -4
32.897777, 2, -3
41.472778, 2, -4
42.351111, 2, -4
47.320834, 2, -5
44.522223, 2, -4
33.626667, 2, -5
35.768056, 2, -5
28.961389, 2, -4
39.580834, 3, -4
43.78, 2, -4
81.838333, 2, -1
33.051111, 2, -4
38.342777, 2, -4
34.4175, 2, -4
34.138611, 3, -5
44.969167, 2, -4
48.618334, 2, -4
39.651389, 2, -3
38.016667, 2, -4
29.341944, 2, -4
47.478056, 2, -4
40.626111, 2, -3
42.349722, 2, -3
42.548333, 2, -3
35.738055, 2, -4
45.101111, 2, -3
39.123056, 2, -4
35.972778, 2, -5
41.730556, 2, -6
42.271111, 2, -4
40.125556, 1, -3
45.495277, 2, -4
40.651389, 2, -3
33.456389, 3, -4
-32.983333, 2, 7
38.586944, 2, -6
61.571667, 2, -7
41.319723, 3, -4
41.709444, 2, -4
26.840833, 2, -4
42.565833, 2, -4
37.332778, 2, -6
34.078889, 2, -5
48.113889, 2, -6
32.978611, 2, -4
32.851667, 2, -5
30.2, 2, -4
37.321945, 2, -4
38, 2, 4
34.603611, 2, -4
45.65, 2, -6
37.071389, 2, -5
34.164444, 2, -5
34.535833, 2, -5
61.523611, 2, -8
42.636111, 2, -5
61.133333, 2, -7
27.269723, 2, -4
41.7, 2, -3
28.760278, 2, -4
59.647777, 2, -7
47.380834, 2, -4
63.914444, 2, -7
28.219445, 2, -4
28.506111, 2, -4
33.45, 3, -5
48.474723, 2, -6
39.113611, 2, -6
39.871945, 2, -3
38.936666, 3, -5
39.278889, 2, -6
35.140277, 2, -5
20.816667, 2, -7
28.944444, 2, -4
67.916667, 2, -7
33.9425, 2, -4
40.758333, 1, -3
32.809444, 2, -5
33.824445, 2, -5
33.381389, 2, -5
46.833334, 2, -4
35.223334, 3, -5
44.703056, 2, -3
61.25, 2, -7
32.409444, 2, -5
39.001111, 2, -5
69.150278, 2, -7
33.108889, 2, -4
48.649722, 2, -6
29.702778, 2, -4
45.949444, 2, -4
27.815556, 2, -4
40.553056, 2, -4
38.526667, 2, -3
44.993333, 2, -4
41.791111, 2, -5
43.220278, 2, -3
38.303889, 1, -6
43.554444, 2, -4
40.468611, 2, -5
42.55, 2, -5
44.454444, 2, -4
48.310556, 2, -5
39.933889, 2, -3
35.650556, 2, -5
40.105556, 2, -3
39.368056, 2, -4
28.708889, 2, -4
41.185555, 2, -5
37.036944, 2, -5
34.422223, 2, -5
40.023611, 3, -4
34.556389, 2, -4
37.685833, 2, -4
40.6, 2, -5
42.419723, 2, -4
48.772778, 2, -5
38.190555, 2, -6
-14.766667, 3, -3
12.140277, 2, -3
44.901667, 2, -6
36.2, 2, -5
47.432223, 2, -6
37.866667, 2, -4
25.362778, 3, -3
32.821667, 2, -4
29.704444, 2, -4
29.69, 2, -4
33.671667, 2, -5
45.515278, 3, -3
39.771945, 2, -4
47.070278, 2, -6
30.071389, 2, -4
44.016389, 2, -5
42.808333, 2, -3
44.485, 2, -4
41.555556, 3, -4
35.043611, 2, -5
41.953333, 2, -3
39.526945, 2, -5
35.059167, 2, -5
33.675556, 2, -5
40.333056, 2, -3
42.114167, 2, -4
43.398889, 2, -4
36.195, 2, -4
37.623611, 2, -5
61.208056, 2, -7
64.755556, 2, -7
30.597777, 2, -4
37.467778, 2, -6
40.163611, 2, -5
45.462778, 2, -3
31.871389, 2, -4
31.190555, 2, -4
40.569167, 3, -4
38.9475, 1, -3
30.783611, 2, -4
39.318611, 3, -5
26.920278, 2, -4
60.876389, 2, -7
45.531945, 2, -4
35.766945, 2, -4
30.9025, 2, -4
34.863611, 2, -4
39.9, 2, -4
29.989444, 2, -4
40.843333, 2, -3
39.49, 2, -4
40.121667, 2, -3
45.049722, 2, -5
16.730556, 3, -8
25.906944, 2, -4
46.024723, 3, -4
32.815556, 2, -5
46.82, 2, -5
41.146389, 3, -5
38.366667, 2, -3
41.884722, 2, -4
37.537777, 2, -6
34.833056, 2, -4
33.951667, 2, -5
61.232223, 2, -7
33.75, 2, -5
33.529723, 2, -4
36.231667, 3, -5
40.016389, 2, -5
40.1425, 2, -5
43.390277, 2, -4
33.321667, 3, -4
33.864722, 2, -5
35.161667, 2, -5
39.080556, 2, -3
33.306944, 2, -4
33.897777, 2, -5
-29.1, 2, 7
30.4, 2, -4
28.293889, 2, -4
28.921111, 2, -4
38.969723, 2, -5
30.240833, 2, -4
32.838611, 2, -4
42.1175, 2, -3
44.217223, 3, -6
42.968334, 2, -3
32.558889, 2, -4
32.999444, 2, -4
33.309166, 3, -5
37.533056, 2, -4
37.766667, 2, -5
21.283334, 2, 7
59.403611, 2, -6
39.668334, 2, -5
30.455278, 3, -4
36.684722, 2, -5
44.094444, 2, -6
35.620556, 2, -5
28.808611, 2, -4
32.1275, 2, -4
33.177778, 2, -4
6.573056, 1, 0
32.815556, 2, -5
41.51, 2, -3
37.35, 2, -5
60.173889, 2, -7
34.256667, 2, -5
35.108889, 2, -3
38.553889, 2, -3
38.719445, 2, -3
33.9375, 2, -5
35.995, 2, -5
27.933333, 2, -4
39.515556, 2, -4
41.631667, 2, -4
29.683889, 2, -4
63.652778, 2, -7
32.142222, 2, -5
36.371111, 2, -4
-17.788889, 2, -2
29.237777, 3, -4
-39.033334, 1, 8
42.514167, 2, -4
30.785, 2, -4
40.788333, 2, -5
36.319167, 2, -4
10.566667, 2, -3
34.999166, 3, -4
37.225278, 2, -4
33.226389, 2, -4
47.724167, 2, -4
36.414444, 2, 4
48.0725, 2, -5
35.055833, 2, -4
-16.038889, 3, -2
32.215278, 2, -4
61.992777, 2, -7
34.8725, 3, -4
33.379723, 3, -5
44.847777, 3, -6
57.836666, 2, -7
46.801667, 2, -5
39.398889, 2, -3
31.933611, 1, -5
28.961944, 2, -4
33.45, 2, -4
38.15, 3, -6
34.729445, 2, -4
28.978889, 2, -4
35.952222, 2, -4
29.634722, 2, -4
29.618334, 2, -4
37.041111, 2, -5
40.639722, 2, -3
33.795, 3, -5
34.078889, 2, -4
61.341389, 2, -7
39.192222, 2, -5
39.99, 2, -5
42.425834, 2, -3
41.782778, 3, -3
38.961389, 2, -5
45.247777, 2, -4
40.833611, 2, -5
43.128334, 2, -4
46.611667, 2, -5
18.455833, 2, -3
34.133056, 3, -4
-14.857778, 3, -3
44.627778, 2, -4
35.942222, 2, -3
37.948611, 2, -4
39.870556, 3, -5
27.304722, 3, -4
31.358333, 3, -5
50.633333, 1, 0
33.621111, 2, -4
-38.65, 3, 8
-33.456944, 2, -3
32.696944, 3, -4
34.741111, 2, -5
44.361111, 2, -4
40.060556, 2, -5
26.6, 2, -4
42.583056, 2, -3
35.336111, 2, -5
39.123056, 2, -4
41.643611, 3, -4
36.026667, 2, -4
62.968611, 2, -7
43.168611, 2, -3
39.261667, 2, -4
64.815278, 2, -7
42.691666, 2, -4
47.961389, 2, -4
35.036111, 2, -5
34.528056, 2, -5
28.470834, 2, -4
39.8275, 1, -5
19.720278, 2, -7
35.551944, 2, -4
34.885, 2, -6
33.706944, 2, -5
38.048055, 2, -5
44.658333, 2, -3
33.938889, 2, -4
33.039166, 2, -5
35.173611, 3, -4
28.662778, 2, -4
35.268889, 2, -4
39.103333, 2, -4
47.774445, 2, -5
31.085833, 2, -4
41.188055, 2, -5
40.718611, 2, -5
38.736389, 2, -5
41.595, 2, -5
33.180278, 2, -4
39.588889, 2, -4
32.135833, 2, -5
40.164444, 2, 5
31.501944, 2, -4
32.116111, 2, -5
29.380834, 2, -4
26.600556, 2, -4
32.438611, 2, -4
47.003889, 2, -6
42.760556, 2, -4
33.625556, 2, -4
39.062778, 2, -4
42.979445, 2, -5
41.066945, 2, -3
30.243055, 2, -4
46.628334, 2, -5
55.988889, 2, 0
35.253333, 2, -4
27.988889, 2, -4
48.52, 2, 4
37.649444, 2, -6
-25.239722, 3, -2
28.514722, 2, -4
29.301111, 2, -4
35.283333, 2, -5
59.433333, 2, -7
34.890277, 2, -5
45.099722, 2, -5
32.931111, 2, -4
45.833611, 3, -5
30.5725, 2, -4
43.799722, 2, -6
61.555278, 2, -7
37.7025, 2, -5
31.4625, 2, -5
39.871945, 1, -3
37.5025, 2, -5
44.376667, 2, -5
30.384444, 2, -4
38.257778, 2, -6
41.005, 3, -6
36.023334, 2, -3
32, 2, -4
29.374445, 2, -4
39.344722, 2, -5
36.7725, 2, -4
35.436111, 2, -4
40.77, 2, -4
40.521111, 2, -3
39.571389, 3, -5
46.026667, 3, -5
26.197222, 2, -4
43.514444, 2, -5
35.898611, 2, -4
37.821111, 3, -4
33.8725, 2, -5
40.437222, 2, -5
38.955556, 2, 4
44.988055, 2, -4
34.631667, 3, -4
41.771945, 2, -4
30.277778, 2, -4
48.447222, 2, 5
33.969445, 2, -4
50.2625, 3, 0
34.575278, 2, -5
47.35, 2, -6
39.790277, 2, -6
39.32, 2, -6
34.678056, 2, -5
65.388055, 2, -7
44.827223, 2, -4
62, 2, -7
61.256111, 2, -7
34.545, 2, -4
35.608333, 2, -4
33.119167, 1, -4
33.688333, 2, -5
43.399444, 2, -4
61.503056, 2, -7
40.768611, 3, -5
37.744444, 2, -5
45.370834, 2, -4
31.191666, 3, -4
39.831389, 2, -3
34.208056, 2, -5
47.514722, 2, -6
38.701111, 2, -5
28.3225, 2, -4
44.670278, 1, -6
40.433333, 2, -4
41.980834, 2, -3
29.300278, 2, -4
33.901111, 2, -4
42.465556, 3, -4
32.023611, 2, -5
41.377778, 2, -3
34.351111, 2, -4
40.916111, 3, -4
42.85, 2, -3
40.839722, 2, -3
35.585, 2, -3
59.206389, 2, -7
44.083333, 2, -6
41.665556, 2, -3
38.941111, 2, -3
34.453333, 2, -4
64.708333, 2, -7
34.091666, 2, -5
70.638055, 2, -7
40.736666, 2, -3
37.461111, 2, -6
45.738333, 3, -4
37.260278, 2, -4
26.2425, 2, -4
31.242777, 2, -4
28.664167, 2, -4
44.919167, 2, -6
69.25, 2, -7
44.888889, 2, -5
31.906389, 2, -4
35.052778, 2, -4
34.055833, 2, -5
39.683333, 2, -4
-15, 2, 8
33.251667, 2, -5
62.241389, 2, -7
40.864722, 2, -4
39.453611, 2, -4
38.315278, 2, -3
35.180556, 3, -4
41.054722, 3, -4
33.405833, 2, -5
37.341944, 2, -4
35.591944, 2, -3
34.848611, 2, -5
40.850833, 2, -4
34.268056, 2, -4
46.026389, 2, -5
39.085, 3, -3
39.871945, 2, -5
61.2, 2, -7
36.245277, 2, -3
39.474445, 2, -6
36.775278, 2, -4
41.616389, 2, -4
26.197222, 2, -4
40.384166, 3, -4
32.300556, 2, -4
29.935555, 2, -4
30.510278, 2, -4
30.371111, 2, -5
41.519445, 2, -4
26.592777, 2, -4
40.631667, 2, -5
45.290277, 2, -5
42.503056, 2, -4
36.271945, 3, -4
25.643055, 2, -4
38.116667, 2, -4
43.3875, 2, -4
48.513333, 2, -5
48.305833, 2, -6
-24.330278, 3, -2
38.848611, 2, -4
31.283333, 2, -4
33.8, 2, -5
33.350556, 2, -5
27.988889, 2, -4
25.273056, 1, 2
39.844444, 1, -4
